Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[10:15:08] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:18:19] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:18:35] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:18:56] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[16:55:41] 	1.4	0.02	1.449	51	1.4	1.41	228	1.44	1.37
[16:56:12] 	1.41	0.03	2.173	45	1.4	1.41	236	1.44	1.37
[16:56:50] 	1.41	0.03	2.173	45	1.4	1.41	235	1.44	1.37
[16:57:23] 	1.4	0.02	1.449	16	1.39	1.4	105	1.44	1.37
[16:58:17] 	1.4	0.02	1.449	3	1.4	1.4	105	1.44	1.37
[16:58:51] 	1.4	0.02	1.449	13	1.5	0.955	63	1.44	1.37
[16:59:24] 	1.4	0.02	1.449	13	1.5	0.7	132	1.44	1.37
[17:03:08] 	1.4	0.02	1.449	13	1.5	0.7	132	1.44	1.37
[17:05:36] 	1.38	0	0	245	1.38	1.39	86	1.44	1.37
[17:09:05] 	1.38	0	0	245	1.38	1.39	86	1.44	1.37
[17:11:18] 	1.38	0	0	245	1.38	1.39	86	1.44	1.37
[17:26:10] 	1.38	0	0	245	1.38	1.39	86	1.44	1.37
[17:36:52] 	1.38	0	0	245	1.38	1.39	86	1.44	1.37
[17:38:28] 	1.38	0	0	245	1.38	1.39	86	1.44	1.37
[17:38:48] 	1.38	0	0	245	1.38	1.39	86	1.44	1.37
[17:39:07] 	1.38	0	0	245	1.38	1.39	86	1.44	1.37
[18:01:34] 	1.38	0	0	245	1.38	1.39	86	1.44	1.37
[18:04:22] 	1.38	0	0	245	1.38	1.39	86	1.44	1.37
[18:07:02] 	1.38	0	0	245	1.38	1.39	86	1.44	1.37
[18:19:52] 	1.38	0	0	245	1.38	1.39	86	1.44	1.37
[18:20:06] 	1.38	0	0	245	1.38	1.39	86	1.44	1.37
[18:26:32] 	1.38	0	0	245	1.38	1.39	86	1.44	1.37
[18:27:38] 	1.38	0	0	245	1.38	1.39	86	1.44	1.37
[18:28:37] 	1.38	0	0	245	1.38	1.39	86	1.44	1.37
[18:30:11] 	1.38	0	0	245	1.38	1.39	86	1.44	1.37
[18:31:45] 	1.38	0	0	245	1.38	1.39	86	1.44	1.37
[18:33:35] 	1.38	0	0	245	1.38	1.39	86	1.44	1.37
[18:43:53] 	1.38	0	0	245	1.38	1.39	86	1.44	1.37
[10:41:44] 	1.33	-0.05	-3.623	918	1.32	1.33	498	1.35	1.32
