Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[09:47:54] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[09:48:32] 	1.330	-0.030	-2.2	127	1.320	1.330	133	1.340	1.310
[09:49:43] 	1.320	-0.040	-2.9	106	1.320	1.330	116	1.340	1.310
[09:51:25] 	1.320	-0.040	-2.9	105	1.320	1.330	132	1.340	1.310
[09:52:33] 	1.320	-0.040	-2.9	483	1.310	1.320	314	1.340	1.310
[09:53:43] 	1.320	-0.040	-2.9	483	1.310	1.320	311	1.340	1.310
[09:55:02] 	1.310	-0.050	-3.7	429	1.310	1.320	274	1.340	1.310
[09:56:12] 	1.310	-0.050	-3.7	429	1.310	1.320	311	1.340	1.310
[09:57:21] 	1.320	-0.040	-2.9	436	1.310	1.320	211	1.340	1.310
[09:58:58] 	1.310	-0.050	-3.7	439	1.310	1.320	205	1.340	1.310
[10:00:22] 	1.320	-0.040	-2.9	410	1.310	1.320	171	1.340	1.310
[10:01:31] 	1.320	-0.040	-2.9	414	1.310	1.320	124	1.340	1.310
[10:03:13] 	1.320	-0.040	-2.9	98	1.320	1.330	156	1.340	1.310
[10:04:27] 	1.320	-0.040	-2.9	121	1.320	1.330	136	1.340	1.310
[10:05:31] 	1.330	-0.030	-2.2	157	1.320	1.330	135	1.340	1.310
[10:06:42] 	1.330	-0.030	-2.2	209	1.320	1.330	184	1.340	1.310
[10:07:54] 	1.330	-0.030	-2.2	209	1.320	1.330	152	1.340	1.310
[10:09:04] 	1.330	-0.030	-2.2	209	1.320	1.330	150	1.340	1.310
[10:10:15] 	1.330	-0.030	-2.2	211	1.320	1.330	150	1.340	1.310
[10:11:19] 	1.320	-0.040	-2.9	388	1.310	1.320	182	1.340	1.310
[10:12:24] 	1.320	-0.040	-2.9	378	1.310	1.320	248	1.340	1.310
[10:13:06] 	1.320	-0.040	-2.9	378	1.310	1.320	267	1.340	1.310
[10:14:16] 	1.320	-0.040	-2.9	380	1.310	1.320	271	1.340	1.310
[10:15:26] 	1.320	-0.040	-2.9	383	1.310	1.320	269	1.340	1.310
