Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[09:44:34] 	1.430	-0.010	-0.7	164	1.430	1.440	42	1.440	1.420
[09:45:28] 	1.430	-0.010	-0.7	164	1.430	1.440	51	1.440	1.420
[09:46:45] 	1.440	-	-	166	1.430	1.440	59	1.440	1.420
[09:47:27] 	1.440	-	-	166	1.430	1.440	60	1.440	1.420
[09:48:33] 	1.430	-0.010	-0.7	127	1.430	1.440	54	1.440	1.420
[09:49:47] 	1.430	-0.010	-0.7	109	1.430	1.440	54	1.440	1.420
[09:51:06] 	1.430	-0.010	-0.7	109	1.430	1.440	69	1.440	1.420
[09:52:10] 	1.430	-0.010	-0.7	109	1.430	1.440	59	1.440	1.420
[09:53:20] 	1.440	-	-	109	1.430	1.440	67	1.440	1.420
[09:55:28] 	1.440	-	-	109	1.430	1.440	97	1.440	1.420
[09:59:45] 	1.440	-	-	109	1.430	1.440	98	1.440	1.420
[10:00:57] 	1.440	-	-	96	1.430	1.440	95	1.440	1.420
[10:03:08] 	1.440	-	-	106	1.430	1.440	95	1.440	1.420
[10:04:22] 	1.430	-0.010	-0.7	146	1.430	1.440	95	1.440	1.420
[10:05:35] 	1.430	-0.010	-0.7	156	1.430	1.440	95	1.440	1.420
[10:06:39] 	1.440	-	-	156	1.430	1.440	93	1.440	1.420
[10:07:42] 	1.450	+0.010	+0.7	23	1.440	1.450	30	1.450	1.420
[10:08:54] 	1.440	-	-	171	1.430	1.440	17	1.450	1.420
[10:09:58] 	1.440	-	-	176	1.430	1.440	66	1.450	1.420
[10:11:01] 	1.440	-	-	176	1.430	1.440	42	1.450	1.420
[10:13:10] 	1.450	+0.010	+0.7	10	1.440	1.450	55	1.450	1.420
[10:14:16] 	1.440	-	-	171	1.430	1.440	43	1.450	1.420
[10:15:25] 	1.440	-	-	182	1.430	1.440	76	1.450	1.420
[10:16:31] 	1.440	-	-	232	1.430	1.440	81	1.450	1.420
[10:17:25] 	1.440	-	-	232	1.430	1.440	82	1.450	1.420
[10:19:32] 	1.440	-	-	235	1.430	1.440	92	1.450	1.420
[10:24:05] 	1.440	-	-	11	1.440	1.450	48	1.450	1.420
[10:25:08] 	1.440	-	-	11	1.440	1.450	51	1.450	1.420
[10:27:14] 	1.440	-	-	1	1.440	1.450	51	1.450	1.420
[10:31:10] 	1.440	-	-	1	1.440	1.450	52	1.450	1.420
[10:32:20] 	1.440	-	-	3	1.440	1.450	53	1.450	1.420
[10:33:29] 	1.440	-	-	10	1.440	1.450	50	1.450	1.420
[10:34:34] 	1.440	-	-	10	1.440	1.450	53	1.450	1.420
[10:35:38] 	1.440	-	-	13	1.440	1.450	53	1.450	1.420
[10:36:41] 	1.440	-	-	17	1.440	1.450	65	1.450	1.420
[10:39:04] 	1.440	-	-	21	1.440	1.450	65	1.450	1.420
[10:40:14] 	1.440	-	-	45	1.440	1.450	63	1.450	1.420
[10:41:18] 	1.440	-	-	45	1.440	1.450	65	1.450	1.420
[10:42:41] 	1.440	-	-	42	1.440	1.450	63	1.450	1.420
[10:43:30] 	1.440	-	-	51	1.440	1.450	63	1.450	1.420
[10:44:44] 	1.440	-	-	53	1.440	1.450	67	1.450	1.420
[10:46:36] 	1.440	-	-	43	1.440	1.450	68	1.450	1.420
[10:48:50] 	1.440	-	-	47	1.440	1.450	68	1.450	1.420
[10:51:10] 	1.440	-	-	57	1.440	1.450	68	1.450	1.420
[10:53:29] 	1.440	-	-	55	1.440	1.450	65	1.450	1.420
[10:57:14] 	1.440	-	-	55	1.440	1.450	66	1.450	1.420
[10:59:57] 	1.440	-	-	45	1.440	1.450	69	1.450	1.420
[11:00:40] 	1.440	-	-	47	1.440	1.450	69	1.450	1.420
[11:01:42] 	1.440	-	-	47	1.440	1.450	68	1.450	1.420
[11:02:45] 	1.440	-	-	47	1.440	1.450	69	1.450	1.420
[11:04:57] 	1.440	-	-	21	1.440	1.450	46	1.450	1.420
[11:06:05] 	1.440	-	-	21	1.440	1.450	51	1.450	1.420
[11:06:58] 	1.440	-	-	29	1.440	1.450	51	1.450	1.420
[11:07:29] 	1.440	-	-	23	1.440	1.450	48	1.450	1.420
[11:09:27] 	1.440	-	-	268	1.430	1.440	11	1.450	1.420
[11:10:30] 	1.440	-	-	268	1.430	1.440	9	1.450	1.420
[11:11:37] 	1.440	-	-	268	1.430	1.440	13	1.450	1.420
[11:12:40] 	1.440	-	-	268	1.430	1.440	3	1.450	1.420
[11:15:57] 	1.440	-	-	268	1.430	1.440	15	1.450	1.420
[11:16:29] 	1.440	-	-	268	1.430	1.440	19	1.450	1.420
[11:17:48] 	1.440	-	-	268	1.430	1.440	22	1.450	1.420
[11:20:41] 	1.440	-	-	268	1.430	1.440	26	1.450	1.420
[11:22:17] 	1.430	-0.010	-0.7	266	1.430	1.440	26	1.450	1.420
[11:26:52] 	1.430	-0.010	-0.7	263	1.430	1.440	41	1.450	1.420
[11:27:57] 	1.430	-0.010	-0.7	260	1.430	1.440	41	1.450	1.420
[11:29:00] 	1.430	-0.010	-0.7	256	1.430	1.440	37	1.450	1.420
[11:31:30] 	1.440	-	-	256	1.430	1.440	35	1.450	1.420
[11:39:08] 	1.430	-0.010	-0.7	253	1.430	1.440	32	1.450	1.420
[11:40:27] 	1.430	-0.010	-0.7	253	1.430	1.440	56	1.450	1.420
[11:43:47] 	1.430	-0.010	-0.7	253	1.430	1.440	61	1.450	1.420
[11:48:24] 	1.430	-0.010	-0.7	249	1.430	1.440	57	1.450	1.420
[11:50:37] 	1.430	-0.010	-0.7	251	1.430	1.440	60	1.450	1.420
[11:53:03] 	1.430	-0.010	-0.7	251	1.430	1.440	101	1.450	1.420
[11:56:43] 	1.430	-0.010	-0.7	247	1.430	1.440	101	1.450	1.420
[11:59:53] 	1.440	-	-	246	1.430	1.440	90	1.450	1.420
[12:00:30] 	1.440	-	-	246	1.430	1.440	91	1.450	1.420
[12:04:57] 	1.440	-	-	246	1.430	1.440	96	1.450	1.420
[12:05:43] 	1.440	-	-	346	1.430	1.440	96	1.450	1.420
[12:07:05] 	1.440	-	-	346	1.430	1.440	95	1.450	1.420
[12:09:42] 	1.440	-	-	343	1.430	1.440	79	1.450	1.420
[12:12:16] 	1.440	-	-	343	1.430	1.440	83	1.450	1.420
[12:13:26] 	1.440	-	-	343	1.430	1.440	80	1.450	1.420
[12:14:34] 	1.430	-0.010	-0.7	333	1.430	1.440	80	1.450	1.420
[12:19:28] 	1.430	-0.010	-0.7	329	1.430	1.440	81	1.450	1.420
[12:21:22] 	1.440	-	-	329	1.430	1.440	77	1.450	1.420
[12:22:31] 	1.430	-0.010	-0.7	327	1.430	1.440	80	1.450	1.420
[12:23:39] 	1.430	-0.010	-0.7	325	1.430	1.440	80	1.450	1.420
[12:27:25] 	1.430	-0.010	-0.7	327	1.430	1.440	81	1.450	1.420
[12:28:29] 	1.430	-0.010	-0.7	325	1.430	1.440	81	1.450	1.420
[12:29:34] 	1.430	-0.010	-0.7	320	1.430	1.440	78	1.450	1.420
[12:30:37] 	1.430	-0.010	-0.7	313	1.430	1.440	31	1.450	1.420
[12:31:24] 	1.430	-0.010	-0.7	313	1.430	1.440	67	1.450	1.420
[12:33:42] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[12:34:03] 	1.430	-0.010	-0.7	313	1.430	1.440	67	1.450	1.420
[12:34:40] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[12:35:00] 	1.430	-0.010	-0.7	313	1.430	1.440	67	1.450	1.420
[12:39:24] 	1.430	-0.010	-0.7	318	1.430	1.440	67	1.450	1.420
[12:39:36] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[12:39:56] 	1.430	-0.010	-0.7	318	1.430	1.440	67	1.450	1.420
[12:40:45] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[12:41:14] 	1.430	-0.010	-0.7	318	1.430	1.440	67	1.450	1.420
[12:41:48] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[12:42:04] 	1.430	-0.010	-0.7	318	1.430	1.440	67	1.450	1.420
[12:47:46] 	1.430	-0.010	-0.7	323	1.430	1.440	67	1.450	1.420
[12:48:49] 	1.430	-0.010	-0.7	328	1.430	1.440	67	1.450	1.420
[12:49:51] 	1.430	-0.010	-0.7	329	1.430	1.440	67	1.450	1.420
[12:54:49] 	1.430	-0.010	-0.7	318	1.430	1.440	67	1.450	1.420
[12:57:17] 	1.430	-0.010	-0.7	320	1.430	1.440	67	1.450	1.420
[12:58:41] 	1.430	-0.010	-0.7	321	1.430	1.440	67	1.450	1.420
[13:02:54] 	1.430	-0.010	-0.7	318	1.430	1.440	67	1.450	1.420
[13:19:41] 	1.430	-0.010	-0.7	318	1.430	1.430	8	1.450	1.420
[13:31:13] 	1.430	-0.010	-0.7	318	1.430	1.440	67	1.450	1.420
[13:32:33] 	1.430	-0.010	-0.7	320	1.430	1.400	4	1.450	1.420
[13:41:18] 	1.430	-0.010	-0.7	324	1.430	1.400	4	1.450	1.420
[13:48:05] 	1.430	-0.010	-0.7	320	1.430	1.400	4	1.450	1.420
[13:52:26] 	1.430	-0.010	-0.7	325	1.430	1.400	4	1.450	1.420
[13:54:46] 	1.430	-0.010	-0.7	4	1.440	1.400	4	1.450	1.420
[13:58:02] 	1.430	-0.010	-0.7	329	1.430	1.400	4	1.450	1.420
[13:59:26] 	1.430	-0.010	-0.7	2	1.440	1.400	4	1.450	1.420
[14:00:23] 	1.430	-0.010	-0.7	334	1.430	1.440	67	1.450	1.420
[14:01:44] 	1.430	-0.010	-0.7	326	1.430	1.440	75	1.450	1.420
[14:02:31] 	1.430	-0.010	-0.7	326	1.430	1.440	83	1.450	1.420
[14:04:05] 	1.430	-0.010	-0.7	376	1.430	1.440	79	1.450	1.420
[14:06:36] 	1.440	-	-	376	1.430	1.440	76	1.450	1.420
[14:09:45] 	1.430	-0.010	-0.7	372	1.430	1.440	87	1.450	1.420
[14:12:11] 	1.430	-0.010	-0.7	372	1.430	1.440	91	1.450	1.420
[14:15:53] 	1.430	-0.010	-0.7	372	1.430	1.440	95	1.450	1.420
[14:18:13] 	1.440	-	-	372	1.430	1.440	85	1.450	1.420
[14:19:51] 	1.430	-0.010	-0.7	363	1.430	1.440	81	1.450	1.420
[14:20:29] 	1.430	-0.010	-0.7	353	1.430	1.440	81	1.450	1.420
[14:22:05] 	1.440	-	-	356	1.430	1.440	38	1.450	1.420
[14:23:38] 	1.440	-	-	356	1.430	1.440	40	1.450	1.420
[14:24:40] 	1.440	-	-	357	1.430	1.440	40	1.450	1.420
[14:25:42] 	1.440	-	-	357	1.430	1.440	30	1.450	1.420
[14:26:44] 	1.440	-	-	357	1.430	1.440	35	1.450	1.420
[14:27:47] 	1.440	-	-	357	1.430	1.440	39	1.450	1.420
[14:30:49] 	1.430	-0.010	-0.7	353	1.430	1.440	35	1.450	1.420
[14:32:07] 	1.440	-	-	353	1.430	1.440	30	1.450	1.420
[14:33:22] 	1.440	-	-	353	1.430	1.440	35	1.450	1.420
[14:34:29] 	1.440	-	-	353	1.430	1.440	30	1.450	1.420
[14:35:32] 	1.440	-	-	353	1.430	1.440	40	1.450	1.420
[14:37:02] 	1.440	-	-	356	1.430	1.440	30	1.450	1.420
[14:38:09] 	1.430	-0.010	-0.7	351	1.430	1.440	16	1.450	1.420
[14:39:12] 	1.440	-	-	5	1.440	1.450	57	1.450	1.420
[14:40:39] 	1.440	-	-	36	1.440	1.450	57	1.450	1.420
[14:41:42] 	1.440	-	-	34	1.440	1.450	57	1.450	1.420
[14:43:00] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[14:43:42] 	1.440	-	-	37	1.440	1.450	66	1.450	1.420
[14:45:18] 	1.440	-	-	22	1.440	1.450	66	1.450	1.420
[14:46:22] 	1.440	-	-	19	1.440	1.450	66	1.450	1.420
[14:47:25] 	1.440	-	-	22	1.440	1.450	66	1.450	1.420
[14:48:34] 	1.440	-	-	11	1.440	1.450	66	1.450	1.420
[14:51:25] 	1.440	-	-	9	1.440	1.450	63	1.450	1.420
[14:53:23] 	1.440	-	-	7	1.440	1.450	67	1.450	1.420
[14:54:25] 	1.450	+0.010	+0.7	10	1.440	1.450	65	1.450	1.420
[14:55:28] 	1.450	+0.010	+0.7	20	1.440	1.450	65	1.450	1.420
[14:56:56] 	1.450	+0.010	+0.7	20	1.440	1.450	56	1.450	1.420
[14:57:59] 	1.440	-	-	21	1.440	1.450	56	1.450	1.420
[14:59:10] 	1.440	-	-	19	1.440	1.450	56	1.450	1.420
[15:00:18] 	1.440	-	-	20	1.440	1.450	56	1.450	1.420
[15:01:20] 	1.440	-	-	16	1.440	1.450	52	1.450	1.420
[15:02:30] 	1.440	-	-	8	1.440	1.450	56	1.450	1.420
[15:03:33] 	1.440	-	-	10	1.440	1.450	56	1.450	1.420
[15:04:45] 	1.440	-	-	6	1.440	1.450	56	1.450	1.420
[15:05:48] 	1.440	-	-	3	1.440	1.450	56	1.450	1.420
[15:06:57] 	1.430	-0.010	-0.7	453	1.430	1.440	27	1.450	1.420
[15:08:44] 	1.440	-	-	453	1.430	1.440	22	1.450	1.420
[15:11:11] 	1.440	-	-	455	1.430	1.440	22	1.450	1.420
[15:12:44] 	1.440	-	-	85	1.440	1.450	43	1.450	1.420
[15:13:47] 	1.440	-	-	80	1.440	1.450	50	1.450	1.420
[15:22:09] 	1.440	-	-	86	1.440	1.450	46	1.450	1.420
[15:23:38] 	1.440	-	-	86	1.440	1.450	50	1.450	1.420
[15:26:10] 	1.440	-	-	90	1.440	1.450	51	1.450	1.420
[15:27:33] 	1.440	-	-	71	1.440	1.450	67	1.450	1.420
[15:28:50] 	1.440	-	-	61	1.440	1.450	69	1.450	1.420
[15:31:50] 	1.440	-	-	57	1.440	1.450	65	1.450	1.420
[15:33:41] 	1.440	-	-	60	1.440	1.450	65	1.450	1.420
[15:40:46] 	1.440	-	-	22	1.440	1.450	63	1.450	1.420
[15:42:15] 	1.440	-	-	18	1.440	1.450	56	1.450	1.420
[15:43:22] 	1.440	-	-	14	1.440	1.450	59	1.450	1.420
[15:44:41] 	1.440	-	-	12	1.440	1.450	60	1.450	1.420
[15:46:08] 	1.450	+0.010	+0.7	12	1.440	1.450	57	1.450	1.420
[15:47:26] 	1.440	-	-	443	1.430	1.440	31	1.450	1.420
[15:49:46] 	1.440	-	-	443	1.430	1.440	32	1.450	1.420
[15:50:50] 	1.440	-	-	170	1.440	1.450	53	1.450	1.420
[15:51:53] 	1.440	-	-	170	1.440	1.450	48	1.450	1.420
[15:53:33] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[15:55:52] 	1.450	+0.010	+0.7	171	1.440	1.450	50	1.450	1.420
[15:55:54] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
