Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[10:03:20] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:04:02] 	1.080	-0.020	-1.8	395	1.080	1.090	141	1.120	1.080
[10:04:02] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:05:03] 	1.080	-0.020	-1.8	395	1.080	1.090	141	1.120	1.080
[10:06:41] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:07:27] 	1.080	-0.020	-1.8	393	1.080	1.090	161	1.120	1.080
[10:08:24] 	1.080	-0.020	-1.8	392	1.080	1.090	169	1.120	1.080
[10:09:47] 	1.080	-0.020	-1.8	392	1.080	1.090	172	1.120	1.080
[10:10:49] 	1.080	-0.020	-1.8	538	1.080	1.090	174	1.120	1.080
[10:11:56] 	1.080	-0.020	-1.8	536	1.080	1.090	144	1.120	1.080
[10:13:14] 	1.080	-0.020	-1.8	400	1.080	1.090	149	1.120	1.080
[10:14:27] 	1.080	-0.020	-1.8	400	1.080	1.090	150	1.120	1.080
[10:15:29] 	1.080	-0.020	-1.8	399	1.080	1.090	150	1.120	1.080
[10:16:31] 	1.080	-0.020	-1.8	399	1.080	1.090	151	1.120	1.080
[10:18:57] 	1.080	-0.020	-1.8	397	1.080	1.090	151	1.120	1.080
[10:20:00] 	1.080	-0.020	-1.8	368	1.080	1.090	132	1.120	1.080
[10:22:15] 	1.090	-0.010	-0.9	368	1.080	1.090	127	1.120	1.080
[10:24:25] 	1.080	-0.020	-1.8	375	1.080	1.090	129	1.120	1.080
[10:26:34] 	1.080	-0.020	-1.8	347	1.080	1.090	132	1.120	1.080
[10:27:19] 	1.090	-0.010	-0.9	543	1.080	1.090	25	1.120	1.080
[10:28:21] 	1.090	-0.010	-0.9	543	1.080	1.090	30	1.120	1.080
[10:30:41] 	1.090	-0.010	-0.9	546	1.080	1.090	27	1.120	1.080
[10:31:38] 	1.090	-0.010	-0.9	546	1.080	1.090	29	1.120	1.080
[10:35:09] 	1.090	-0.010	-0.9	546	1.080	1.090	35	1.120	1.080
[10:37:43] 	1.090	-0.010	-0.9	545	1.080	1.090	14	1.120	1.080
