Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[10:00:41] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:41:36] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:41:51] 	1.080	-	-	269	1.080	1.090	273	1.100	1.080
[10:42:24] 	1.080	-	-	213	1.080	1.090	272	1.100	1.080
[10:43:37] 	1.080	-	-	316	1.080	1.090	273	1.100	1.080
[10:44:21] 	1.080	-	-	318	1.080	1.090	274	1.100	1.080
[10:45:32] 	1.080	-	-	204	1.080	1.090	273	1.100	1.080
[10:46:40] 	1.080	-	-	201	1.080	1.090	320	1.100	1.080
[10:47:44] 	1.080	-	-	306	1.080	1.090	320	1.100	1.080
[10:48:19] 	1.080	-	-	201	1.080	1.090	320	1.100	1.080
[10:50:06] 	1.080	-	-	204	1.080	1.090	322	1.100	1.080
[10:51:08] 	1.080	-	-	314	1.080	1.090	322	1.100	1.080
[10:52:23] 	1.080	-	-	360	1.080	1.090	329	1.100	1.080
[10:53:31] 	1.080	-	-	376	1.080	1.090	329	1.100	1.080
[10:54:34] 	1.080	-	-	360	1.080	1.090	331	1.100	1.080
[10:55:39] 	1.090	+0.010	+0.9	364	1.080	1.090	314	1.100	1.080
[10:57:01] 	1.090	+0.010	+0.9	361	1.080	1.090	321	1.100	1.080
[10:58:04] 	1.090	+0.010	+0.9	360	1.080	1.090	321	1.100	1.080
[10:59:06] 	1.090	+0.010	+0.9	363	1.080	1.090	321	1.100	1.080
[11:00:19] 	1.080	-	-	413	1.080	1.090	374	1.100	1.080
[16:12:07] 	1.090	+0.010	+0.9	80	1.090	1.100	704	1.100	1.070
[16:15:21] 	1.100	+0.020	+1.9	78	1.090	1.100	701	1.100	1.070
[16:16:50] 	1.100	+0.020	+1.9	78	1.090	1.100	703	1.100	1.070
[16:19:33] 	1.090	+0.010	+0.9	78	1.090	1.100	696	1.100	1.070
[16:20:35] 	1.090	+0.010	+0.9	68	1.090	1.100	689	1.100	1.070
[16:21:49] 	1.090	+0.010	+0.9	63	1.090	1.100	698	1.100	1.070
