Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[10:03:14] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:05:23] 	2.440	-0.050	-2.0	88	2.440	2.450	60	2.470	2.440
[10:06:22] 	2.450	-0.040	-1.6	97	2.440	2.450	46	2.470	2.440
[10:06:46] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:08:14] 	2.450	-0.040	-1.6	96	2.440	2.450	44	2.470	2.440
[10:09:36] 	2.450	-0.040	-1.6	135	2.440	2.450	44	2.470	2.440
[10:10:39] 	2.450	-0.040	-1.6	17	2.450	2.460	82	2.470	2.440
[10:11:46] 	2.450	-0.040	-1.6	21	2.450	2.460	39	2.470	2.440
[10:13:04] 	2.460	-0.030	-1.2	32	2.450	2.470	76	2.470	2.440
[10:14:16] 	2.460	-0.030	-1.2	20	2.460	2.470	69	2.470	2.440
[10:15:19] 	2.460	-0.030	-1.2	20	2.460	2.470	78	2.470	2.440
[10:16:21] 	2.460	-0.030	-1.2	22	2.460	2.470	78	2.470	2.440
[10:18:46] 	2.460	-0.030	-1.2	22	2.460	2.470	79	2.470	2.440
[10:19:50] 	2.460	-0.030	-1.2	21	2.460	2.470	79	2.470	2.440
[10:20:52] 	2.470	-0.020	-0.8	26	2.460	2.470	77	2.470	2.440
[10:21:44] 	2.470	-0.020	-0.8	30	2.460	2.470	79	2.470	2.440
[10:22:46] 	2.460	-0.030	-1.2	27	2.460	2.470	80	2.470	2.440
[10:23:17] 	2.460	-0.030	-1.2	26	2.460	2.470	80	2.470	2.440
[10:24:19] 	2.470	-0.020	-0.8	35	2.460	2.470	77	2.470	2.440
[10:25:22] 	2.470	-0.020	-0.8	37	2.460	2.470	77	2.470	2.440
[10:26:29] 	2.470	-0.020	-0.8	23	2.460	2.470	90	2.470	2.440
[10:28:11] 	2.460	-0.030	-1.2	29	2.460	2.470	90	2.470	2.440
[10:29:13] 	2.460	-0.030	-1.2	24	2.460	2.470	91	2.470	2.440
[10:30:31] 	2.460	-0.030	-1.2	25	2.460	2.470	93	2.470	2.440
[10:31:33] 	2.460	-0.030	-1.2	43	2.450	2.470	41	2.470	2.440
[10:34:48] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:36:06] 	2.450	-0.040	-1.6	49	2.450	2.460	84	2.470	2.440
[10:37:33] 	2.450	-0.040	-1.6	49	2.450	2.460	83	2.470	2.440
