Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[10:11:22] 	4.000	-	-	100	4.000	4.010	103	4.010	3.990
[10:12:15] 	4.000	-	-	108	4.000	4.010	98	4.010	3.990
[10:13:20] 	4.000	-	-	81	4.000	4.010	95	4.010	3.990
[10:14:13] 	4.000	-	-	72	4.000	4.010	95	4.010	3.990
[10:15:18] 	4.000	-	-	69	4.000	4.010	64	4.010	3.990
[10:16:17] 	4.000	-	-	64	4.000	4.010	59	4.010	3.990
[10:17:25] 	4.000	-	-	52	4.000	4.010	59	4.010	3.990
[10:18:33] 	4.000	-	-	41	4.000	4.010	59	4.010	3.990
[10:19:22] 	4.000	-	-	41	4.000	4.010	60	4.010	3.990
[10:20:24] 	4.000	-	-	34	4.000	4.010	60	4.010	3.990
[10:22:25] 	4.000	-	-	59	4.000	4.010	65	4.010	3.990
[10:23:32] 	4.000	-	-	61	4.000	4.010	65	4.010	3.990
[10:26:21] 	4.010	+0.010	+0.3	61	4.000	4.010	64	4.010	3.990
[10:30:17] 	4.000	-	-	102	4.000	4.010	64	4.010	3.990
[10:33:25] 	4.000	-	-	97	4.000	4.010	64	4.010	3.990
[10:35:22] 	4.010	+0.010	+0.3	97	4.000	4.010	63	4.010	3.990
[10:37:18] 	4.010	+0.010	+0.3	102	4.000	4.010	63	4.010	3.990
[10:38:25] 	4.010	+0.010	+0.3	102	4.000	4.010	68	4.010	3.990
[10:42:30] 	4.010	+0.010	+0.3	104	4.000	4.010	68	4.010	3.990
[10:43:24] 	4.010	+0.010	+0.3	104	4.000	4.010	64	4.010	3.990
[10:44:16] 	4.000	-	-	103	4.000	4.010	64	4.010	3.990
[10:45:21] 	4.000	-	-	108	4.000	4.010	64	4.010	3.990
[10:46:28] 	4.000	-	-	108	4.000	4.010	68	4.010	3.990
[10:47:17] 	4.000	-	-	110	4.000	4.010	68	4.010	3.990
[10:52:17] 	4.000	-	-	112	4.000	4.010	68	4.010	3.990
[10:53:21] 	4.000	-	-	115	4.000	4.010	68	4.010	3.990
[10:54:26] 	4.000	-	-	116	4.000	4.010	68	4.010	3.990
[10:56:20] 	4.000	-	-	111	4.000	4.010	68	4.010	3.990
[10:57:25] 	4.000	-	-	100	4.000	4.010	68	4.010	3.990
[10:58:14] 	4.000	-	-	109	4.000	4.010	68	4.010	3.990
[11:00:24] 	4.000	-	-	93	4.000	4.010	68	4.010	3.990
[11:01:13] 	4.010	+0.010	+0.3	93	4.000	4.010	67	4.010	3.990
[11:02:19] 	4.010	+0.010	+0.3	93	4.000	4.010	66	4.010	3.990
[11:03:24] 	4.000	-	-	92	4.000	4.010	66	4.010	3.990
[11:06:27] 	4.000	-	-	50	4.000	4.010	66	4.010	3.990
[11:07:17] 	4.000	-	-	56	4.000	4.010	65	4.010	3.990
[11:08:22] 	4.000	-	-	8	4.000	4.010	118	4.010	3.990
[11:10:24] 	4.000	-	-	275	3.990	4.010	118	4.010	3.990
[11:11:15] 	4.000	-	-	32	4.000	4.010	115	4.010	3.990
[11:13:13] 	4.000	-	-	42	4.000	4.010	115	4.010	3.990
[11:14:20] 	4.000	-	-	42	4.000	4.010	116	4.010	3.990
[11:17:31] 	4.000	-	-	42	4.000	4.010	117	4.010	3.990
[11:20:13] 	4.000	-	-	41	4.000	4.010	118	4.010	3.990
[11:24:18] 	4.000	-	-	40	4.000	4.010	118	4.010	3.990
[11:25:25] 	4.000	-	-	38	4.000	4.010	115	4.010	3.990
[11:27:23] 	4.000	-	-	31	4.000	4.010	115	4.010	3.990
[11:28:13] 	4.000	-	-	32	4.000	4.010	115	4.010	3.990
[11:29:22] 	4.000	-	-	27	4.000	4.010	120	4.010	3.990
[11:30:14] 	4.000	-	-	21	4.000	4.010	120	4.010	3.990
[11:31:24] 	4.000	-	-	16	4.000	4.010	130	4.010	3.990
[11:33:25] 	4.000	-	-	11	4.000	4.010	115	4.010	3.990
[11:35:23] 	4.000	-	-	10	4.000	4.010	115	4.010	3.990
[09:45:50] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[09:46:08] 	4.010	-	-	12	4.010	4.020	44	4.010	4.000
[09:46:25] 	4.010	-	-	318	4.000	4.010	34	4.010	4.000
