Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[09:43:43] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[09:45:45] 	4.110	-0.030	-0.7	227	4.100	4.110	76	4.140	4.100
[09:46:32] 	4.110	-0.030	-0.7	229	4.100	4.110	79	4.140	4.100
[09:47:30] 	4.110	-0.030	-0.7	234	4.100	4.110	66	4.140	4.100
[09:48:29] 	4.110	-0.030	-0.7	234	4.100	4.110	61	4.140	4.100
[09:49:31] 	4.110	-0.030	-0.7	260	4.100	4.120	41	4.140	4.100
[09:50:24] 	4.110	-0.030	-0.7	8	4.110	4.120	41	4.140	4.100
[09:51:37] 	4.120	-0.020	-0.5	16	4.110	4.120	56	4.140	4.100
[09:52:40] 	4.120	-0.020	-0.5	16	4.110	4.120	54	4.140	4.100
[09:53:00] 	4.120	-0.020	-0.5	16	4.110	4.120	54	4.140	4.100
[09:53:37] 	4.110	-0.030	-0.7	260	4.100	4.110	30	4.140	4.100
[09:54:30] 	4.110	-0.030	-0.7	260	4.100	4.110	42	4.140	4.100
[09:54:51] 	4.110	-0.030	-0.7	260	4.100	4.110	42	4.140	4.100
[09:55:26] 	4.110	-0.030	-0.7	260	4.100	4.110	36	4.140	4.100
[09:57:28] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[09:57:59] 	4.100	-0.040	-1.0	257	4.100	4.120	75	4.140	4.100
[09:58:37] 	4.110	-0.030	-0.7	246	4.100	4.110	2	4.140	4.100
[10:00:31] 	4.110	-0.030	-0.7	240	4.100	4.110	13	4.140	4.100
[10:01:27] 	4.110	-0.030	-0.7	231	4.100	4.110	3	4.140	4.100
[10:02:38] 	4.100	-0.040	-1.0	231	4.100	4.110	50	4.140	4.100
[10:03:33] 	4.100	-0.040	-1.0	212	4.100	4.110	53	4.140	4.100
[10:04:30] 	4.100	-0.040	-1.0	192	4.100	4.110	90	4.140	4.100
[10:05:26] 	4.100	-0.040	-1.0	193	4.100	4.110	95	4.140	4.100
[10:06:40] 	4.100	-0.040	-1.0	193	4.100	4.110	178	4.140	4.100
[10:07:34] 	4.110	-0.030	-0.7	187	4.100	4.110	181	4.140	4.100
[10:08:28] 	4.110	-0.030	-0.7	162	4.100	4.110	165	4.140	4.100
