Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[09:55:41] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[09:56:55] 	2.650	-0.010	-0.4	274	2.640	2.650	14	2.670	2.630
[09:57:52] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[09:58:17] 	2.650	-0.010	-0.4	254	2.640	2.650	53	2.670	2.630
[09:58:22] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:00:16] 	2.650	-0.010	-0.4	95	2.640	2.650	72	2.670	2.630
[10:01:21] 	2.650	-0.010	-0.4	95	2.640	2.650	74	2.670	2.630
[10:02:33] 	2.640	-0.020	-0.8	87	2.640	2.650	62	2.670	2.630
[10:04:35] 	2.650	-0.010	-0.4	97	2.640	2.650	45	2.670	2.630
[10:05:41] 	2.650	-0.010	-0.4	97	2.640	2.650	63	2.670	2.630
[10:07:06] 	2.650	-0.010	-0.4	97	2.640	2.650	58	2.670	2.630
[10:08:22] 	2.650	-0.010	-0.4	97	2.640	2.650	58	2.670	2.630
[10:09:55] 	2.650	-0.010	-0.4	97	2.640	2.650	48	2.670	2.630
[10:11:11] 	2.650	-0.010	-0.4	98	2.640	2.650	105	2.670	2.630
[10:12:26] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:13:17] 	2.640	-0.020	-0.8	91	2.640	2.650	106	2.670	2.630
[10:14:20] 	2.640	-0.020	-0.8	96	2.640	2.650	106	2.670	2.630
[10:15:25] 	2.650	-0.010	-0.4	98	2.640	2.650	106	2.670	2.630
[10:16:32] 	2.650	-0.010	-0.4	118	2.640	2.650	123	2.670	2.630
[10:17:37] 	2.640	-0.020	-0.8	116	2.640	2.650	179	2.670	2.630
[10:19:35] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:20:48] 	2.640	-0.020	-0.8	111	2.640	2.650	169	2.670	2.630
[10:21:52] 	2.640	-0.020	-0.8	116	2.640	2.650	174	2.670	2.630
[10:22:58] 	2.640	-0.020	-0.8	115	2.640	2.650	169	2.670	2.630
[10:24:21] 	2.640	-0.020	-0.8	121	2.640	2.650	177	2.670	2.630
[10:25:26] 	2.640	-0.020	-0.8	124	2.640	2.650	178	2.670	2.630
[10:27:04] 	2.640	-0.020	-0.8	216	2.640	2.650	240	2.670	2.630
[10:28:16] 	2.640	-0.020	-0.8	225	2.640	2.650	236	2.670	2.630
[10:29:20] 	2.640	-0.020	-0.8	205	2.640	2.650	237	2.670	2.630
[10:31:13] 	2.650	-0.010	-0.4	225	2.640	2.650	216	2.670	2.630
[10:33:37] 	2.640	-0.020	-0.8	222	2.640	2.650	213	2.670	2.630
[10:34:50] 	2.650	-0.010	-0.4	232	2.640	2.650	203	2.670	2.630
[10:35:57] 	2.650	-0.010	-0.4	237	2.640	2.650	228	2.670	2.630
[10:37:07] 	2.650	-0.010	-0.4	237	2.640	2.650	204	2.670	2.630
[10:38:13] 	2.640	-0.020	-0.8	249	2.640	2.650	235	2.670	2.630
[10:39:28] 	2.640	-0.020	-0.8	249	2.640	2.650	238	2.670	2.630
[10:41:50] 	2.640	-0.020	-0.8	254	2.640	2.650	239	2.670	2.630
[10:42:45] 	2.650	-0.010	-0.4	254	2.640	2.650	241	2.670	2.630
[10:43:40] 	2.640	-0.020	-0.8	252	2.640	2.650	208	2.670	2.630
[10:44:43] 	2.650	-0.010	-0.4	250	2.640	2.650	206	2.670	2.630
[10:45:56] 	2.650	-0.010	-0.4	250	2.640	2.650	210	2.670	2.630
[10:47:03] 	2.650	-0.010	-0.4	247	2.640	2.650	238	2.670	2.630
[10:48:13] 	2.640	-0.020	-0.8	242	2.640	2.650	261	2.670	2.630
[10:49:23] 	2.640	-0.020	-0.8	562	2.630	2.640	84	2.670	2.630
[10:50:35] 	2.640	-0.020	-0.8	561	2.630	2.640	87	2.670	2.630
[10:51:10] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:52:06] 	2.640	-0.020	-0.8	561	2.630	2.640	102	2.670	2.630
[10:52:41] 	2.630	-0.030	-1.1	555	2.630	2.640	61	2.670	2.630
[10:53:35] 	2.640	-0.020	-0.8	557	2.630	2.640	54	2.670	2.630
[10:54:29] 	2.640	-0.020	-0.8	562	2.630	2.640	54	2.670	2.630
[10:55:46] 	2.640	-0.020	-0.8	572	2.630	2.640	64	2.670	2.630
[10:56:54] 	2.640	-0.020	-0.8	572	2.630	2.640	67	2.670	2.630
[10:59:25] 	2.640	-0.020	-0.8	576	2.630	2.640	56	2.670	2.630
