Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[11:11:49] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[11:12:57] 	2.670	-0.030	-1.1	94	2.670	2.680	336	2.680	2.660
[11:14:02] 	2.670	-0.030	-1.1	97	2.670	2.680	332	2.680	2.660
[11:15:05] 	2.670	-0.030	-1.1	20	2.670	2.680	330	2.680	2.660
[11:16:08] 	2.670	-0.030	-1.1	702	2.660	2.670	82	2.680	2.660
[11:17:31] 	2.670	-0.030	-1.1	702	2.660	2.670	88	2.680	2.660
[11:18:39] 	2.660	-0.040	-1.5	706	2.660	2.670	87	2.680	2.660
[11:19:36] 	2.670	-0.030	-1.1	708	2.660	2.670	79	2.680	2.660
[11:20:08] 	2.670	-0.030	-1.1	708	2.660	2.670	49	2.680	2.660
[11:21:10] 	2.670	-0.030	-1.1	746	2.660	2.670	49	2.680	2.660
[11:21:42] 	2.670	-0.030	-1.1	734	2.660	2.670	23	2.680	2.660
[11:22:44] 	2.670	-0.030	-1.1	739	2.660	2.670	90	2.680	2.660
[11:23:57] 	2.670	-0.030	-1.1	741	2.660	2.670	96	2.680	2.660
[11:25:01] 	2.670	-0.030	-1.1	734	2.660	2.670	106	2.680	2.660
[11:26:04] 	2.670	-0.030	-1.1	736	2.660	2.670	102	2.680	2.660
[11:26:42] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[11:28:05] 	2.670	-0.030	-1.1	778	2.660	2.670	137	2.680	2.660
[11:29:07] 	2.670	-0.030	-1.1	781	2.660	2.670	128	2.680	2.660
[11:30:16] 	2.670	-0.030	-1.1	791	2.660	2.670	124	2.680	2.660
[11:30:42] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[11:32:06] 	2.670	-0.030	-1.1	787	2.660	2.670	124	2.680	2.660
[11:33:28] 	2.670	-0.030	-1.1	752	2.660	2.670	123	2.680	2.660
[11:34:46] 	2.670	-0.030	-1.1	168	2.670	2.680	344	2.680	2.660
[11:37:13] 	2.670	-0.030	-1.1	188	2.670	2.680	344	2.680	2.660
[11:38:22] 	2.680	-0.020	-0.7	204	2.670	2.680	342	2.680	2.660
[11:39:37] 	2.680	-0.020	-0.7	157	2.670	2.680	350	2.680	2.660
[11:40:46] 	2.670	-0.030	-1.1	706	2.660	2.670	53	2.680	2.660
[11:41:49] 	2.670	-0.030	-1.1	709	2.660	2.670	56	2.680	2.660
[11:43:06] 	2.670	-0.030	-1.1	764	2.660	2.670	50	2.680	2.660
[11:44:09] 	2.670	-0.030	-1.1	711	2.660	2.670	55	2.680	2.660
[11:44:43] 	2.670	-0.030	-1.1	767	2.660	2.670	6	2.680	2.660
[11:45:42] 	2.670	-0.030	-1.1	768	2.660	2.670	42	2.680	2.660
