Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[10:15:45] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:16:54] 	2.440	-0.030	-1.2	32	2.440	2.450	157	2.440	2.420
[10:18:32] 	2.440	-0.030	-1.2	42	2.440	2.450	157	2.440	2.420
[10:19:45] 	2.440	-0.030	-1.2	43	2.440	2.450	157	2.440	2.420
[10:21:08] 	2.440	-0.030	-1.2	45	2.440	2.450	157	2.440	2.420
[10:22:30] 	2.440	-0.030	-1.2	46	2.440	2.450	157	2.440	2.420
[10:23:41] 	2.440	-0.030	-1.2	47	2.440	2.450	160	2.440	2.420
[10:24:59] 	2.440	-0.030	-1.2	25	2.440	2.450	160	2.440	2.420
[10:26:25] 	2.440	-0.030	-1.2	41	2.440	2.450	160	2.440	2.420
[10:27:35] 	2.440	-0.030	-1.2	36	2.440	2.450	160	2.440	2.420
[10:29:02] 	2.440	-0.030	-1.2	31	2.440	2.450	164	2.440	2.420
[10:30:06] 	2.440	-0.030	-1.2	31	2.440	2.450	163	2.440	2.420
[10:31:18] 	2.450	-0.020	-0.8	31	2.440	2.450	164	2.450	2.420
[10:32:38] 	2.450	-0.020	-0.8	47	2.440	2.450	182	2.450	2.420
[10:33:57] 	2.450	-0.020	-0.8	67	2.440	2.450	182	2.450	2.420
[10:35:02] 	2.450	-0.020	-0.8	67	2.440	2.450	185	2.450	2.420
[10:37:32] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:39:11] 	2.440	-0.030	-1.2	67	2.440	2.450	154	2.450	2.420
[10:40:19] 	2.440	-0.030	-1.2	67	2.440	2.450	174	2.450	2.420
[10:41:26] 	2.440	-0.030	-1.2	68	2.440	2.450	174	2.450	2.420
[10:42:37] 	2.440	-0.030	-1.2	70	2.440	2.450	174	2.450	2.420
[10:45:06] 	2.440	-0.030	-1.2	30	2.440	2.450	174	2.450	2.420
[10:46:37] 	2.440	-0.030	-1.2	21	2.440	2.450	174	2.450	2.420
[10:47:42] 	2.440	-0.030	-1.2	26	2.440	2.450	174	2.450	2.420
[10:48:59] 	2.440	-0.030	-1.2	26	2.440	2.450	195	2.450	2.420
[10:50:02] 	2.440	-0.030	-1.2	21	2.440	2.450	178	2.450	2.420
[10:51:36] 	2.440	-0.030	-1.2	23	2.440	2.450	177	2.450	2.420
[10:52:39] 	2.440	-0.030	-1.2	150	2.430	2.440	46	2.450	2.420
[10:54:45] 	2.440	-0.030	-1.2	150	2.430	2.440	56	2.450	2.420
[10:55:51] 	2.440	-0.030	-1.2	150	2.430	2.440	56	2.450	2.420
[10:57:01] 	2.440	-0.030	-1.2	150	2.430	2.440	46	2.450	2.420
[10:58:10] 	2.440	-0.030	-1.2	160	2.430	2.440	49	2.450	2.420
[10:59:28] 	2.440	-0.030	-1.2	163	2.430	2.440	49	2.450	2.420
[11:00:33] 	2.440	-0.030	-1.2	2	2.440	2.450	202	2.450	2.420
[11:01:57] 	2.440	-0.030	-1.2	16	2.440	2.450	206	2.450	2.420
[11:03:06] 	2.440	-0.030	-1.2	16	2.440	2.450	208	2.450	2.420
[11:04:27] 	2.440	-0.030	-1.2	12	2.440	2.450	208	2.450	2.420
[11:05:33] 	2.440	-0.030	-1.2	21	2.440	2.450	211	2.450	2.420
[11:06:43] 	2.440	-0.030	-1.2	170	2.430	2.440	28	2.450	2.420
[11:07:45] 	2.440	-0.030	-1.2	170	2.430	2.440	30	2.450	2.420
[11:07:56] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[11:08:56] 	2.440	-0.030	-1.2	171	2.430	2.440	27	2.450	2.420
[11:10:08] 	2.440	-0.030	-1.2	170	2.430	2.440	25	2.450	2.420
[11:11:05] 	2.440	-0.030	-1.2	170	2.430	2.440	18	2.450	2.420
[11:12:07] 	2.440	-0.030	-1.2	171	2.430	2.440	8	2.450	2.420
[11:13:10] 	2.440	-0.030	-1.2	174	2.430	2.440	8	2.450	2.420
[11:14:17] 	2.440	-0.030	-1.2	174	2.430	2.450	190	2.450	2.420
[11:15:31] 	2.440	-0.030	-1.2	175	2.430	2.450	217	2.450	2.420
[11:16:38] 	2.440	-0.030	-1.2	19	2.440	2.450	191	2.450	2.420
[11:17:54] 	2.440	-0.030	-1.2	8	2.440	2.450	191	2.450	2.420
[11:18:57] 	2.440	-0.030	-1.2	24	2.440	2.450	201	2.450	2.420
[11:19:51] 	2.440	-0.030	-1.2	34	2.440	2.450	206	2.450	2.420
[11:20:46] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[11:21:22] 	2.440	-0.030	-1.2	34	2.440	2.450	207	2.450	2.420
[11:21:53] 	2.440	-0.030	-1.2	39	2.440	2.450	207	2.450	2.420
[11:22:55] 	2.440	-0.030	-1.2	41	2.440	2.450	207	2.450	2.420
[11:25:48] 	2.450	-0.020	-0.8	46	2.440	2.450	205	2.450	2.420
[11:27:02] 	2.450	-0.020	-0.8	46	2.440	2.450	206	2.450	2.420
[11:28:04] 	2.450	-0.020	-0.8	47	2.440	2.450	205	2.450	2.420
