Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[10:01:03] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:02:07] 	2.740	+0.030	+1.1	149	2.730	2.740	20	2.740	2.710
[10:03:10] 	2.740	+0.030	+1.1	129	2.730	2.740	37	2.740	2.710
[10:04:14] 	2.740	+0.030	+1.1	130	2.730	2.740	59	2.740	2.710
[10:05:24] 	2.740	+0.030	+1.1	131	2.730	2.740	56	2.740	2.710
[10:06:38] 	2.740	+0.030	+1.1	133	2.730	2.740	59	2.740	2.710
[10:07:57] 	2.740	+0.030	+1.1	135	2.730	2.740	47	2.740	2.710
[10:09:02] 	2.740	+0.030	+1.1	128	2.730	2.740	22	2.740	2.710
[10:10:05] 	2.740	+0.030	+1.1	134	2.730	2.740	21	2.740	2.710
[10:11:14] 	2.740	+0.030	+1.1	134	2.730	2.740	25	2.740	2.710
[10:12:19] 	2.740	+0.030	+1.1	139	2.730	2.740	30	2.740	2.710
[10:13:23] 	2.740	+0.030	+1.1	143	2.730	2.740	59	2.740	2.710
[10:14:27] 	2.740	+0.030	+1.1	147	2.730	2.740	60	2.740	2.710
[10:16:20] 	2.740	+0.030	+1.1	148	2.730	2.740	60	2.740	2.710
[10:17:29] 	2.740	+0.030	+1.1	155	2.730	2.740	49	2.740	2.710
[10:18:44] 	2.740	+0.030	+1.1	148	2.730	2.740	51	2.740	2.710
[10:20:06] 	2.740	+0.030	+1.1	152	2.730	2.740	49	2.740	2.710
[10:21:05] 	2.740	+0.030	+1.1	156	2.730	2.740	49	2.740	2.710
[10:21:36] 	2.740	+0.030	+1.1	155	2.730	2.740	47	2.740	2.710
[10:22:38] 	2.740	+0.030	+1.1	52	2.740	2.750	168	2.740	2.710
[10:23:43] 	2.740	+0.030	+1.1	53	2.740	2.750	168	2.740	2.710
[10:24:44] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:26:00] 	2.740	+0.030	+1.1	80	2.740	2.750	169	2.740	2.710
[10:27:12] 	2.740	+0.030	+1.1	82	2.740	2.750	169	2.740	2.710
[10:27:50] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:29:11] 	2.740	+0.030	+1.1	82	2.740	2.750	169	2.740	2.710
[10:31:44] 	2.740	+0.030	+1.1	73	2.740	2.750	172	2.740	2.710
[10:32:05] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:33:29] 	2.750	+0.040	+1.5	69	2.740	2.750	165	2.750	2.710
[10:34:40] 	2.750	+0.040	+1.5	69	2.740	2.750	173	2.750	2.710
[10:35:18] 	2.750	+0.040	+1.5	69	2.740	2.750	182	2.750	2.710
[10:37:41] 	2.750	+0.040	+1.5	68	2.740	2.750	182	2.750	2.710
[10:39:53] 	2.750	+0.040	+1.5	65	2.740	2.750	176	2.750	2.710
[10:41:02] 	2.750	+0.040	+1.5	55	2.740	2.750	153	2.750	2.710
[10:42:07] 	2.750	+0.040	+1.5	55	2.740	2.750	151	2.750	2.710
[10:43:21] 	2.750	+0.040	+1.5	56	2.740	2.750	151	2.750	2.710
[10:49:10] 	2.750	+0.040	+1.5	115	2.740	2.750	151	2.750	2.710
[10:50:29] 	2.740	+0.030	+1.1	89	2.740	2.750	151	2.750	2.710
[10:51:32] 	2.740	+0.030	+1.1	132	2.730	2.740	20	2.750	2.710
[10:52:37] 	2.740	+0.030	+1.1	47	2.730	2.740	20	2.750	2.710
[10:53:56] 	2.740	+0.030	+1.1	67	2.730	2.740	2	2.750	2.710
[10:55:06] 	2.740	+0.030	+1.1	72	2.730	2.740	22	2.750	2.710
[10:56:10] 	2.740	+0.030	+1.1	72	2.730	2.740	72	2.750	2.710
[10:58:44] 	2.740	+0.030	+1.1	72	2.730	2.740	70	2.750	2.710
[11:01:11] 	2.740	+0.030	+1.1	75	2.730	2.740	70	2.750	2.710
[11:02:19] 	2.730	+0.020	+0.7	143	2.730	2.740	74	2.750	2.710
[11:03:36] 	2.730	+0.020	+0.7	58	2.730	2.740	74	2.750	2.710
