Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[11:03:10] 	2.700	+0.070	+2.7	225	2.690	2.700	117	2.720	2.630
[11:04:20] 	2.700	+0.070	+2.7	225	2.690	2.700	127	2.720	2.630
[11:05:31] 	2.700	+0.070	+2.7	235	2.690	2.700	129	2.720	2.630
[11:06:03] 	2.700	+0.070	+2.7	219	2.690	2.700	91	2.720	2.630
[11:07:05] 	2.700	+0.070	+2.7	220	2.690	2.700	91	2.720	2.630
[11:08:05] 	2.700	+0.070	+2.7	231	2.690	2.700	109	2.720	2.630
[11:09:13] 	2.700	+0.070	+2.7	231	2.690	2.700	118	2.720	2.630
[11:10:32] 	2.700	+0.070	+2.7	231	2.690	2.700	119	2.720	2.630
[11:13:11] 	2.700	+0.070	+2.7	181	2.690	2.700	140	2.720	2.630
[11:14:14] 	2.700	+0.070	+2.7	183	2.690	2.700	141	2.720	2.630
[11:15:18] 	2.700	+0.070	+2.7	182	2.690	2.700	168	2.720	2.630
[11:16:25] 	2.690	+0.060	+2.3	97	2.690	2.700	154	2.720	2.630
[11:17:18] 	2.680	+0.050	+1.9	138	2.680	2.690	160	2.720	2.630
[11:17:59] 	2.680	+0.050	+1.9	150	2.680	2.690	164	2.720	2.630
[11:19:03] 	2.680	+0.050	+1.9	150	2.680	2.690	165	2.720	2.630
[11:20:31] 	2.680	+0.050	+1.9	132	2.680	2.690	182	2.720	2.630
[11:21:47] 	2.680	+0.050	+1.9	41	2.680	2.690	157	2.720	2.630
[11:21:57] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[11:22:50] 	2.680	+0.050	+1.9	138	2.680	2.690	181	2.720	2.630
[11:24:10] 	2.680	+0.050	+1.9	144	2.680	2.690	182	2.720	2.630
[11:24:45] 	2.680	+0.050	+1.9	163	2.680	2.690	227	2.720	2.630
[11:26:06] 	2.680	+0.050	+1.9	146	2.680	2.690	231	2.720	2.630
[11:27:24] 	2.680	+0.050	+1.9	149	2.680	2.690	232	2.720	2.630
[11:28:38] 	2.680	+0.050	+1.9	160	2.680	2.690	270	2.720	2.630
[11:30:02] 	2.690	+0.060	+2.3	20	2.690	2.700	231	2.720	2.630
[11:30:34] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[11:32:26] 	2.690	+0.060	+2.3	21	2.690	2.700	195	2.720	2.630
[11:33:46] 	2.690	+0.060	+2.3	155	2.680	2.690	50	2.720	2.630
[11:35:37] 	2.690	+0.060	+2.3	155	2.680	2.690	58	2.720	2.630
[11:36:40] 	2.690	+0.060	+2.3	155	2.680	2.690	58	2.720	2.630
[11:38:01] 	2.690	+0.060	+2.3	153	2.680	2.690	39	2.720	2.630
[11:39:20] 	2.690	+0.060	+2.3	165	2.680	2.690	41	2.720	2.630
[11:40:40] 	2.680	+0.050	+1.9	167	2.680	2.690	40	2.720	2.630
[11:41:43] 	2.690	+0.060	+2.3	167	2.680	2.690	53	2.720	2.630
[11:42:46] 	2.690	+0.060	+2.3	170	2.680	2.690	55	2.720	2.630
[11:43:48] 	2.690	+0.060	+2.3	175	2.680	2.690	25	2.720	2.630
[11:44:51] 	2.680	+0.050	+1.9	172	2.680	2.690	55	2.720	2.630
[11:45:49] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[11:46:46] 	2.690	+0.060	+2.3	160	2.680	2.690	29	2.720	2.630
[11:48:43] 	2.680	+0.050	+1.9	159	2.680	2.690	26	2.720	2.630
[11:49:57] 	2.690	+0.060	+2.3	60	2.690	2.700	271	2.720	2.630
[11:51:00] 	2.690	+0.060	+2.3	50	2.690	2.700	275	2.720	2.630
[11:52:42] 	2.690	+0.060	+2.3	64	2.690	2.700	276	2.720	2.630
[11:54:16] 	2.690	+0.060	+2.3	54	2.690	2.700	255	2.720	2.630
[11:55:19] 	2.690	+0.060	+2.3	50	2.690	2.700	319	2.720	2.630
[11:56:27] 	2.690	+0.060	+2.3	50	2.690	2.700	322	2.720	2.630
[11:57:34] 	2.690	+0.060	+2.3	73	2.690	2.700	315	2.720	2.630
[11:58:36] 	2.690	+0.060	+2.3	65	2.690	2.700	309	2.720	2.630
[11:59:59] 	2.690	+0.060	+2.3	74	2.690	2.700	311	2.720	2.630
[12:03:03] 	2.690	+0.060	+2.3	102	2.690	2.700	325	2.720	2.630
[12:05:05] 	2.700	+0.070	+2.7	98	2.690	2.700	325	2.720	2.630
[12:06:08] 	2.690	+0.060	+2.3	104	2.690	2.700	352	2.720	2.630
[12:07:12] 	2.700	+0.070	+2.7	93	2.690	2.700	343	2.720	2.630
[12:08:16] 	2.700	+0.070	+2.7	93	2.690	2.700	342	2.720	2.630
[12:09:20] 	2.700	+0.070	+2.7	104	2.690	2.700	305	2.720	2.630
[12:10:29] 	2.700	+0.070	+2.7	104	2.690	2.700	351	2.720	2.630
[12:11:53] 	2.690	+0.060	+2.3	92	2.690	2.700	360	2.720	2.630
[12:13:07] 	2.690	+0.060	+2.3	62	2.690	2.700	353	2.720	2.630
[12:14:11] 	2.690	+0.060	+2.3	22	2.690	2.700	371	2.720	2.630
[12:15:14] 	2.690	+0.060	+2.3	193	2.680	2.690	67	2.720	2.630
[12:17:31] 	2.680	+0.050	+1.9	189	2.680	2.690	83	2.720	2.630
[12:18:40] 	2.680	+0.050	+1.9	188	2.680	2.690	141	2.720	2.630
[12:19:54] 	2.680	+0.050	+1.9	189	2.680	2.690	141	2.720	2.630
[12:20:58] 	2.680	+0.050	+1.9	199	2.680	2.690	134	2.720	2.630
[12:22:01] 	2.680	+0.050	+1.9	191	2.680	2.690	154	2.720	2.630
[12:23:26] 	2.690	+0.060	+2.3	199	2.680	2.690	155	2.720	2.630
[12:24:29] 	2.690	+0.060	+2.3	195	2.680	2.690	149	2.720	2.630
[12:25:33] 	2.680	+0.050	+1.9	192	2.680	2.690	216	2.720	2.630
[12:26:53] 	2.690	+0.060	+2.3	429	2.680	2.690	178	2.720	2.630
[12:28:02] 	2.680	+0.050	+1.9	381	2.680	2.690	172	2.720	2.630
[12:29:06] 	2.680	+0.050	+1.9	346	2.680	2.690	103	2.720	2.630
[12:30:10] 	2.680	+0.050	+1.9	310	2.680	2.690	58	2.720	2.630
[12:31:14] 	2.680	+0.050	+1.9	55	2.690	2.690	43	2.720	2.630
[12:34:20] 	2.680	+0.050	+1.9	1	2.780	2.580	1	2.720	2.630
[12:36:58] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[12:37:39] 	2.680	+0.050	+1.9	1	2.780	2.580	1	2.720	2.630
[12:57:52] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[13:03:34] 	2.680	+0.050	+1.9	1	2.780	2.580	1	2.720	2.630
[13:45:18] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[13:46:18] 	2.680	+0.050	+1.9	1	2.780	2.580	1	2.720	2.630
[13:51:05] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[13:54:41] 	2.680	+0.050	+1.9	1	2.780	2.580	1	2.720	2.630
[13:56:40] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[13:58:33] 	2.680	+0.050	+1.9	17	2.780	2.580	1	2.720	2.630
[14:00:08] 	2.680	+0.050	+1.9	45	2.690	2.700	266	2.720	2.630
[14:01:43] 	2.690	+0.060	+2.3	74	2.690	2.700	346	2.720	2.630
[14:03:24] 	2.690	+0.060	+2.3	48	2.690	2.700	369	2.720	2.630
[14:04:49] 	2.690	+0.060	+2.3	101	2.690	2.700	359	2.720	2.630
[14:06:12] 	2.690	+0.060	+2.3	61	2.690	2.700	352	2.720	2.630
[14:07:44] 	2.690	+0.060	+2.3	124	2.690	2.700	396	2.720	2.630
[14:09:25] 	2.690	+0.060	+2.3	124	2.690	2.700	350	2.720	2.630
[14:10:41] 	2.690	+0.060	+2.3	104	2.690	2.700	465	2.720	2.630
[14:12:23] 	2.690	+0.060	+2.3	153	2.690	2.700	526	2.720	2.630
[14:13:05] 	2.690	+0.060	+2.3	155	2.690	2.700	529	2.720	2.630
[14:13:23] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[14:14:23] 	2.690	+0.060	+2.3	154	2.690	2.700	529	2.720	2.630
[14:15:14] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[14:19:03] 	2.690	+0.060	+2.3	57	2.690	2.700	388	2.720	2.630
[14:20:16] 	2.700	+0.070	+2.7	64	2.690	2.700	349	2.720	2.630
[14:21:36] 	2.690	+0.060	+2.3	45	2.690	2.700	347	2.720	2.630
[14:23:00] 	2.690	+0.060	+2.3	66	2.690	2.700	398	2.720	2.630
[14:25:52] 	2.700	+0.070	+2.7	75	2.690	2.700	436	2.720	2.630
[14:27:12] 	2.690	+0.060	+2.3	69	2.690	2.700	596	2.720	2.630
[14:27:34] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[14:28:15] 	2.690	+0.060	+2.3	74	2.690	2.700	549	2.720	2.630
[14:28:55] 	2.690	+0.060	+2.3	74	2.690	2.700	550	2.720	2.630
[14:29:08] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[14:30:43] 	2.690	+0.060	+2.3	38	2.690	2.700	522	2.720	2.630
[14:32:16] 	2.690	+0.060	+2.3	72	2.690	2.700	522	2.720	2.630
[14:32:38] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[14:33:44] 	2.690	+0.060	+2.3	117	2.690	2.700	528	2.720	2.630
[14:35:01] 	2.690	+0.060	+2.3	121	2.690	2.700	578	2.720	2.630
[14:36:26] 	2.690	+0.060	+2.3	138	2.690	2.700	525	2.720	2.630
[14:43:51] 	2.680	+0.050	+1.9	159	2.680	2.690	56	2.720	2.630
[14:45:44] 	2.670	+0.040	+1.5	166	2.670	2.680	116	2.720	2.630
[14:47:10] 	2.680	+0.050	+1.9	52	2.680	2.690	133	2.720	2.630
[14:48:35] 	2.680	+0.050	+1.9	95	2.680	2.690	189	2.720	2.630
[14:50:01] 	2.680	+0.050	+1.9	96	2.680	2.690	135	2.720	2.630
[14:51:49] 	2.680	+0.050	+1.9	98	2.680	2.690	139	2.720	2.630
[14:53:11] 	2.680	+0.050	+1.9	121	2.680	2.690	193	2.720	2.630
[14:54:14] 	2.680	+0.050	+1.9	125	2.680	2.690	138	2.720	2.630
[14:56:47] 	2.680	+0.050	+1.9	141	2.680	2.690	151	2.720	2.630
[14:58:16] 	2.680	+0.050	+1.9	144	2.680	2.690	205	2.720	2.630
[14:59:43] 	2.680	+0.050	+1.9	115	2.680	2.690	205	2.720	2.630
[15:02:12] 	2.680	+0.050	+1.9	105	2.680	2.690	216	2.720	2.630
[15:03:45] 	2.680	+0.050	+1.9	39	2.680	2.690	212	2.720	2.630
[15:05:17] 	2.670	+0.040	+1.5	174	2.670	2.680	64	2.720	2.630
[15:07:02] 	2.670	+0.040	+1.5	187	2.670	2.680	104	2.720	2.630
[15:11:35] 	2.670	+0.040	+1.5	183	2.670	2.680	265	2.720	2.630
[15:34:22] 	2.680	+0.050	+1.9	362	2.680	2.690	306	2.720	2.630
[15:35:04] 	2.680	+0.050	+1.9	365	2.680	2.690	302	2.720	2.630
[15:35:13] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[16:41:57] 	2.660	+0.030	+1.1	246	2.660	2.670	223	2.720	2.630
[16:50:18] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[16:55:14] 	2.670	+0.040	+1.5	147	2.660	2.670	11	2.720	2.630
[16:56:28] 	2.670	+0.040	+1.5	12	2.670	2.680	559	2.720	2.630
[16:58:33] 	2.670	+0.040	+1.5	60	2.670	2.680	435	2.720	2.630
[17:00:18] 	2.670	+0.040	+1.5	109	2.660	2.670	109	2.720	2.630
[17:02:14] 	2.670	+0.040	+1.5	121	2.800	2.440	96	2.720	2.630
[17:03:53] 	2.670	+0.040	+1.5	84	2.920	2.420	94	2.720	2.630
[17:09:41] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[17:10:29] 	2.670	+0.040	+1.5	54	2.660	2.670	8	2.720	2.630
[17:11:54] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[17:12:58] 	2.670	+0.040	+1.5	54	2.660	2.670	8	2.720	2.630
[17:33:52] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[17:34:31] 	2.670	+0.040	+1.5	54	2.660	2.670	8	2.720	2.630
[18:20:45] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[18:35:54] 	2.670	+0.040	+1.5	54	2.660	2.670	8	2.720	2.630
[18:37:20] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[18:39:23] 	2.670	+0.040	+1.5	54	2.660	2.670	8	2.720	2.630
[19:29:23] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[19:29:49] 	2.670	+0.040	+1.5	54	2.660	2.670	8	2.720	2.630
[22:09:45] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[22:10:33] 	2.670	+0.040	+1.5	54	2.660	2.670	8	2.720	2.630
[22:21:30] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[22:22:11] 	2.670	+0.040	+1.5	54	2.660	2.670	8	2.720	2.630
[22:43:20] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[22:44:01] 	2.670	+0.040	+1.5	54	2.660	2.670	8	2.720	2.630
[09:33:00] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
