Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[15:14:52] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[15:16:10] 	2.740	+0.090	+3.4	158	2.740	2.750	466	2.740	2.650
[15:17:20] 	2.740	+0.090	+3.4	195	2.740	2.750	459	2.740	2.650
[15:18:24] 	2.760	+0.110	+4.2	287	2.750	2.760	14	2.760	2.650
[15:19:28] 	2.770	+0.120	+4.5	352	2.760	2.770	27	2.770	2.650
[15:20:52] 	2.760	+0.110	+4.2	228	2.750	2.760	30	2.770	2.650
[15:21:51] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[15:23:03] 	2.760	+0.110	+4.2	292	2.750	2.760	42	2.770	2.650
[15:24:12] 	2.760	+0.110	+4.2	296	2.750	2.760	26	2.770	2.650
[15:25:21] 	2.760	+0.110	+4.2	297	2.750	2.760	14	2.770	2.650
[15:26:29] 	2.750	+0.100	+3.8	292	2.750	2.760	21	2.770	2.650
[15:27:32] 	2.750	+0.100	+3.8	292	2.750	2.760	24	2.770	2.650
[15:28:35] 	2.750	+0.100	+3.8	289	2.750	2.760	22	2.770	2.650
[15:29:48] 	2.760	+0.110	+4.2	310	2.750	2.760	33	2.770	2.650
[15:30:51] 	2.770	+0.120	+4.5	431	2.760	2.770	2	2.770	2.650
[15:32:11] 	2.760	+0.110	+4.2	13	2.760	2.770	87	2.770	2.650
[15:33:19] 	2.760	+0.110	+4.2	276	2.750	2.760	38	2.770	2.650
[15:34:29] 	2.760	+0.110	+4.2	287	2.750	2.760	37	2.770	2.650
[15:36:49] 	2.760	+0.110	+4.2	260	2.750	2.760	37	2.770	2.650
[15:37:55] 	2.760	+0.110	+4.2	407	2.750	2.760	41	2.770	2.650
[15:38:58] 	2.760	+0.110	+4.2	407	2.750	2.760	51	2.770	2.650
[15:40:04] 	2.750	+0.100	+3.8	436	2.750	2.760	52	2.770	2.650
[15:41:50] 	2.750	+0.100	+3.8	380	2.750	2.760	52	2.770	2.650
[15:43:23] 	2.760	+0.110	+4.2	111	2.760	2.770	133	2.770	2.650
[15:44:32] 	2.760	+0.110	+4.2	106	2.760	2.770	135	2.770	2.650
[15:46:03] 	2.760	+0.110	+4.2	119	2.760	2.770	143	2.770	2.650
[20:34:52] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[20:40:28] 	2.800	+0.150	+5.7	12	2.790	2.800	250	2.820	2.650
