Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[14:01:17] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[14:02:40] 	3.010	-0.040	-1.3	1,173	3.000	3.010	225	3.060	3.000
[14:04:05] 	3.010	-0.040	-1.3	1,177	3.000	3.010	223	3.060	3.000
[14:05:09] 	3.010	-0.040	-1.3	1,185	3.000	3.010	197	3.060	3.000
[14:06:16] 	3.010	-0.040	-1.3	1,189	3.000	3.010	197	3.060	3.000
[14:07:48] 	3.010	-0.040	-1.3	1,196	3.000	3.010	204	3.060	3.000
[14:08:56] 	3.010	-0.040	-1.3	1,188	3.000	3.010	187	3.060	3.000
[14:10:04] 	3.010	-0.040	-1.3	1,195	3.000	3.010	194	3.060	3.000
[14:11:07] 	3.010	-0.040	-1.3	1,206	3.000	3.010	194	3.060	3.000
[14:12:10] 	3.010	-0.040	-1.3	1,208	3.000	3.010	194	3.060	3.000
[14:13:18] 	3.010	-0.040	-1.3	1,119	3.000	3.010	98	3.060	3.000
[14:14:21] 	3.010	-0.040	-1.3	1,227	3.000	3.010	91	3.060	3.000
[14:15:23] 	3.010	-0.040	-1.3	1,237	3.000	3.010	90	3.060	3.000
[14:16:51] 	3.010	-0.040	-1.3	1,237	3.000	3.010	44	3.060	3.000
[14:18:09] 	3.010	-0.040	-1.3	1,247	3.000	3.010	151	3.060	3.000
[14:19:17] 	3.010	-0.040	-1.3	1,229	3.000	3.010	81	3.060	3.000
[14:20:25] 	3.010	-0.040	-1.3	1,244	3.000	3.010	92	3.060	3.000
[14:21:37] 	3.010	-0.040	-1.3	1,246	3.000	3.010	80	3.060	3.000
[14:22:46] 	3.010	-0.040	-1.3	1,253	3.000	3.010	83	3.060	3.000
[14:23:54] 	3.010	-0.040	-1.3	1,266	3.000	3.010	76	3.060	3.000
[14:25:16] 	3.010	-0.040	-1.3	1,268	3.000	3.010	64	3.060	3.000
[14:26:24] 	3.010	-0.040	-1.3	1,281	3.000	3.010	51	3.060	3.000
[14:26:55] 	3.010	-0.040	-1.3	2	3.010	3.020	245	3.060	3.000
[14:27:58] 	3.010	-0.040	-1.3	102	3.010	3.020	331	3.060	3.000
[14:29:01] 	3.010	-0.040	-1.3	19	3.010	3.020	331	3.060	3.000
[14:30:02] 	3.010	-0.040	-1.3	24	3.010	3.020	331	3.060	3.000
[14:31:04] 	3.010	-0.040	-1.3	55	3.010	3.020	336	3.060	3.000
[14:32:06] 	3.010	-0.040	-1.3	55	3.010	3.020	306	3.060	3.000
[14:33:09] 	3.010	-0.040	-1.3	71	3.010	3.020	309	3.060	3.000
[14:34:36] 	3.020	-0.030	-1.0	108	3.010	3.020	339	3.060	3.000
[14:35:38] 	3.020	-0.030	-1.0	107	3.010	3.020	332	3.060	3.000
[14:36:42] 	3.020	-0.030	-1.0	137	3.010	3.020	292	3.060	3.000
[14:37:45] 	3.020	-0.030	-1.0	145	3.010	3.020	290	3.060	3.000
[14:38:51] 	3.020	-0.030	-1.0	168	3.010	3.020	305	3.060	3.000
[14:39:59] 	3.020	-0.030	-1.0	210	3.010	3.020	321	3.060	3.000
[14:41:32] 	3.020	-0.030	-1.0	254	3.010	3.020	295	3.060	3.000
[14:42:44] 	3.020	-0.030	-1.0	257	3.010	3.020	321	3.060	3.000
[14:43:46] 	3.010	-0.040	-1.3	267	3.010	3.020	320	3.060	3.000
[14:44:59] 	3.010	-0.040	-1.3	258	3.010	3.020	331	3.060	3.000
[14:46:01] 	3.010	-0.040	-1.3	251	3.010	3.020	328	3.060	3.000
[14:47:09] 	3.010	-0.040	-1.3	229	3.010	3.020	306	3.060	3.000
[14:48:12] 	3.010	-0.040	-1.3	206	3.010	3.020	319	3.060	3.000
[14:49:20] 	3.010	-0.040	-1.3	238	3.010	3.020	339	3.060	3.000
[14:50:53] 	3.010	-0.040	-1.3	238	3.010	3.020	316	3.060	3.000
[14:51:40] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[14:52:42] 	3.010	-0.040	-1.3	239	3.010	3.020	312	3.060	3.000
[14:53:30] 	3.020	-0.030	-1.0	260	3.010	3.020	311	3.060	3.000
[14:54:32] 	3.010	-0.040	-1.3	259	3.010	3.020	340	3.060	3.000
[14:55:19] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[14:57:03] 	3.010	-0.040	-1.3	234	3.010	3.020	281	3.060	3.000
[15:02:14] 	3.010	-0.040	-1.3	240	3.010	3.020	422	3.060	3.000
[15:03:21] 	3.010	-0.040	-1.3	242	3.010	3.020	422	3.060	3.000
[15:04:23] 	3.010	-0.040	-1.3	244	3.010	3.020	422	3.060	3.000
[15:05:57] 	3.010	-0.040	-1.3	218	3.010	3.020	407	3.060	3.000
[15:07:00] 	3.010	-0.040	-1.3	147	3.010	3.020	407	3.060	3.000
[15:08:13] 	3.010	-0.040	-1.3	126	3.010	3.020	365	3.060	3.000
[15:09:37] 	3.010	-0.040	-1.3	1,337	3.000	3.010	67	3.060	3.000
[15:10:43] 	3.010	-0.040	-1.3	1,358	3.000	3.010	60	3.060	3.000
[15:11:36] 	3.010	-0.040	-1.3	1,359	3.000	3.010	60	3.060	3.000
[15:12:53] 	3.010	-0.040	-1.3	1,269	3.000	3.010	52	3.060	3.000
[15:14:07] 	3.010	-0.040	-1.3	1,277	3.000	3.010	41	3.060	3.000
[15:14:28] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[15:15:04] 	3.010	-0.040	-1.3	1,286	3.000	3.010	43	3.060	3.000
[15:15:15] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[15:15:56] 	3.010	-0.040	-1.3	1,286	3.000	3.010	19	3.060	3.000
[15:17:00] 	3.010	-0.040	-1.3	1,289	3.000	3.010	29	3.060	3.000
[15:18:03] 	3.010	-0.040	-1.3	1,290	3.000	3.010	26	3.060	3.000
[15:19:05] 	3.010	-0.040	-1.3	1,302	3.000	3.010	32	3.060	3.000
[15:20:08] 	3.010	-0.040	-1.3	1,319	3.000	3.010	31	3.060	3.000
[15:20:50] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[15:22:18] 	3.010	-0.040	-1.3	1,314	3.000	3.010	93	3.060	3.000
[15:23:31] 	3.010	-0.040	-1.3	1,318	3.000	3.010	197	3.060	3.000
[15:24:38] 	3.010	-0.040	-1.3	1,318	3.000	3.010	188	3.060	3.000
[15:26:55] 	3.010	-0.040	-1.3	1,336	3.000	3.010	236	3.060	3.000
[15:28:33] 	3.010	-0.040	-1.3	1,339	3.000	3.010	223	3.060	3.000
[15:29:54] 	3.010	-0.040	-1.3	1,446	3.000	3.010	215	3.060	3.000
