Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[09:50:47] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[09:51:41] 	3.150	-	-	34	3.150	3.160	110	3.160	3.140
[09:52:59] 	3.150	-	-	32	3.150	3.160	111	3.160	3.140
[09:53:48] 	3.160	+0.010	+0.3	12	3.150	3.160	107	3.160	3.140
[09:54:46] 	3.160	+0.010	+0.3	26	3.150	3.160	90	3.160	3.140
[09:55:44] 	3.150	-	-	26	3.150	3.160	89	3.160	3.140
[09:56:54] 	3.150	-	-	41	3.150	3.160	93	3.160	3.140
[09:57:45] 	3.150	-	-	43	3.150	3.160	95	3.160	3.140
[09:58:36] 	3.150	-	-	43	3.150	3.160	89	3.160	3.140
[09:59:42] 	3.150	-	-	38	3.150	3.160	87	3.160	3.140
[10:01:03] 	3.160	+0.010	+0.3	42	3.150	3.160	87	3.160	3.140
[10:01:50] 	3.160	+0.010	+0.3	42	3.150	3.160	89	3.160	3.140
[10:02:39] 	3.150	-	-	36	3.150	3.160	88	3.160	3.140
[10:04:44] 	3.150	-	-	33	3.150	3.160	88	3.160	3.140
[10:06:04] 	3.150	-	-	31	3.150	3.160	88	3.160	3.140
[10:06:35] 	3.150	-	-	44	3.150	3.160	89	3.160	3.140
[10:07:50] 	3.150	-	-	41	3.150	3.160	89	3.160	3.140
[10:09:03] 	3.150	-	-	43	3.150	3.160	94	3.160	3.140
[10:09:40] 	3.150	-	-	42	3.150	3.160	97	3.160	3.140
[10:10:36] 	3.150	-	-	57	3.150	3.160	97	3.160	3.140
[10:11:42] 	3.150	-	-	52	3.150	3.160	103	3.160	3.140
[10:13:14] 	3.150	-	-	57	3.150	3.160	105	3.160	3.140
[10:14:08] 	3.150	-	-	48	3.150	3.160	112	3.160	3.140
[10:14:41] 	3.150	-	-	40	3.150	3.160	110	3.160	3.140
[10:15:57] 	3.150	-	-	6	3.150	3.160	115	3.160	3.140
[10:17:19] 	3.150	-	-	56	3.150	3.160	115	3.160	3.140
[10:17:35] 	3.150	-	-	54	3.150	3.160	113	3.160	3.140
[10:19:17] 	3.150	-	-	56	3.150	3.160	114	3.160	3.140
[10:20:00] 	3.150	-	-	52	3.150	3.160	121	3.160	3.140
[10:21:00] 	3.150	-	-	55	3.150	3.160	104	3.160	3.140
[10:21:57] 	3.170	+0.020	+0.6	8	3.170	3.180	229	3.170	3.140
[10:23:17] 	3.160	+0.010	+0.3	129	3.160	3.180	194	3.170	3.140
[10:25:31] 	3.160	+0.010	+0.3	79	3.160	3.170	8	3.170	3.140
[10:25:47] 	3.170	+0.020	+0.6	3	3.170	3.180	216	3.170	3.140
[10:26:40] 	3.160	+0.010	+0.3	74	3.160	3.170	38	3.170	3.140
[10:28:30] 	3.160	+0.010	+0.3	83	3.160	3.170	43	3.170	3.140
[10:28:50] 	3.160	+0.010	+0.3	83	3.160	3.170	43	3.170	3.140
[10:30:42] 	3.170	+0.020	+0.6	6	3.170	3.180	172	3.170	3.140
[10:32:05] 	3.170	+0.020	+0.6	78	3.160	3.170	2	3.170	3.140
[10:33:42] 	3.160	+0.010	+0.3	75	3.160	3.170	8	3.170	3.140
[10:35:34] 	3.160	+0.010	+0.3	73	3.160	3.170	17	3.170	3.140
[10:35:55] 	3.160	+0.010	+0.3	70	3.160	3.170	48	3.170	3.140
[10:37:44] 	3.160	+0.010	+0.3	65	3.160	3.170	35	3.170	3.140
[10:39:47] 	3.160	+0.010	+0.3	60	3.160	3.170	39	3.170	3.140
[10:41:41] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:42:06] 	3.170	+0.020	+0.6	22	3.170	3.180	152	3.170	3.140
[10:42:41] 	3.170	+0.020	+0.6	25	3.170	3.180	154	3.170	3.140
[10:44:00] 	3.170	+0.020	+0.6	16	3.170	3.180	154	3.170	3.140
[10:44:48] 	3.170	+0.020	+0.6	36	3.170	3.180	150	3.170	3.140
[10:45:41] 	3.170	+0.020	+0.6	38	3.170	3.180	155	3.170	3.140
[10:47:20] 	3.170	+0.020	+0.6	33	3.170	3.180	188	3.170	3.140
[10:47:35] 	3.170	+0.020	+0.6	23	3.170	3.180	180	3.170	3.140
[10:49:09] 	3.170	+0.020	+0.6	12	3.170	3.180	179	3.170	3.140
[10:49:49] 	3.170	+0.020	+0.6	23	3.170	3.180	179	3.170	3.140
[10:50:47] 	3.170	+0.020	+0.6	14	3.170	3.180	178	3.170	3.140
[10:53:38] 	3.170	+0.020	+0.6	68	3.160	3.170	49	3.170	3.140
[10:54:46] 	3.170	+0.020	+0.6	68	3.160	3.170	45	3.170	3.140
[10:56:43] 	3.160	+0.010	+0.3	62	3.160	3.170	54	3.170	3.140
[10:59:04] 	3.160	+0.010	+0.3	62	3.160	3.170	89	3.170	3.140
[11:00:05] 	3.160	+0.010	+0.3	58	3.160	3.170	117	3.170	3.140
[11:00:40] 	3.160	+0.010	+0.3	63	3.160	3.170	98	3.170	3.140
[11:01:50] 	3.160	+0.010	+0.3	54	3.160	3.170	88	3.170	3.140
[11:02:46] 	3.160	+0.010	+0.3	47	3.160	3.170	85	3.170	3.140
[11:04:45] 	3.160	+0.010	+0.3	44	3.160	3.170	85	3.170	3.140
[11:05:38] 	3.160	+0.010	+0.3	35	3.160	3.170	83	3.170	3.140
[11:06:48] 	3.160	+0.010	+0.3	5	3.160	3.170	61	3.170	3.140
[11:07:39] 	3.160	+0.010	+0.3	146	3.150	3.170	81	3.170	3.140
[11:08:38] 	3.150	-	-	142	3.150	3.170	81	3.170	3.140
[11:09:39] 	3.150	-	-	2	3.160	3.170	82	3.170	3.140
[11:11:15] 	3.160	+0.010	+0.3	5	3.160	3.170	65	3.170	3.140
[11:12:36] 	3.170	+0.020	+0.6	29	3.160	3.170	81	3.170	3.140
[11:14:05] 	3.160	+0.010	+0.3	48	3.160	3.170	81	3.170	3.140
[11:15:24] 	3.160	+0.010	+0.3	41	3.160	3.170	87	3.170	3.140
[11:16:35] 	3.160	+0.010	+0.3	32	3.160	3.170	87	3.170	3.140
[11:17:45] 	3.160	+0.010	+0.3	26	3.160	3.170	85	3.170	3.140
[11:19:27] 	3.170	+0.020	+0.6	59	3.160	3.170	72	3.170	3.140
[11:19:43] 	3.160	+0.010	+0.3	55	3.160	3.170	72	3.170	3.140
[11:20:54] 	3.170	+0.020	+0.6	49	3.160	3.170	71	3.170	3.140
[11:22:25] 	3.170	+0.020	+0.6	54	3.160	3.170	93	3.170	3.140
[11:22:40] 	3.160	+0.010	+0.3	51	3.160	3.170	100	3.170	3.140
[11:24:31] 	3.160	+0.010	+0.3	44	3.160	3.170	123	3.170	3.140
[11:24:47] 	3.160	+0.010	+0.3	47	3.160	3.170	123	3.170	3.140
[11:26:05] 	3.160	+0.010	+0.3	41	3.160	3.170	119	3.170	3.140
[11:26:38] 	3.160	+0.010	+0.3	42	3.160	3.170	120	3.170	3.140
[11:29:10] 	3.160	+0.010	+0.3	39	3.160	3.170	113	3.170	3.140
[11:29:51] 	3.160	+0.010	+0.3	21	3.160	3.170	166	3.170	3.140
[11:30:45] 	3.160	+0.010	+0.3	41	3.160	3.170	167	3.170	3.140
[11:33:17] 	3.170	+0.020	+0.6	47	3.160	3.170	160	3.170	3.140
[11:33:45] 	3.170	+0.020	+0.6	50	3.160	3.170	150	3.170	3.140
[11:35:24] 	3.160	+0.010	+0.3	36	3.160	3.170	150	3.170	3.140
[11:36:21] 	3.160	+0.010	+0.3	50	3.160	3.170	149	3.170	3.140
[11:37:02] 	3.160	+0.010	+0.3	51	3.160	3.170	149	3.170	3.140
[11:38:03] 	3.160	+0.010	+0.3	71	3.160	3.170	149	3.170	3.140
[11:39:21] 	3.170	+0.020	+0.6	13	3.160	3.170	142	3.170	3.140
[11:39:40] 	3.170	+0.020	+0.6	122	3.160	3.170	143	3.170	3.140
[11:40:36] 	3.160	+0.010	+0.3	119	3.160	3.170	143	3.170	3.140
[11:41:52] 	3.160	+0.010	+0.3	114	3.160	3.170	145	3.170	3.140
[11:42:48] 	3.160	+0.010	+0.3	109	3.160	3.170	145	3.170	3.140
[11:43:42] 	3.160	+0.010	+0.3	107	3.160	3.170	145	3.170	3.140
[11:44:36] 	3.160	+0.010	+0.3	97	3.160	3.170	145	3.170	3.140
[11:46:34] 	3.160	+0.010	+0.3	97	3.160	3.170	149	3.170	3.140
[11:47:15] 	3.160	+0.010	+0.3	89	3.160	3.170	149	3.170	3.140
[11:47:37] 	3.160	+0.010	+0.3	86	3.160	3.170	147	3.170	3.140
[11:49:04] 	3.160	+0.010	+0.3	87	3.160	3.170	151	3.170	3.140
[11:50:11] 	3.160	+0.010	+0.3	79	3.160	3.170	151	3.170	3.140
[11:50:55] 	3.170	+0.020	+0.6	72	3.160	3.170	152	3.170	3.140
[11:51:50] 	3.170	+0.020	+0.6	76	3.160	3.170	152	3.170	3.140
[11:54:08] 	3.160	+0.010	+0.3	36	3.160	3.170	164	3.170	3.140
[11:54:36] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[11:55:10] 	3.160	+0.010	+0.3	25	3.160	3.170	163	3.170	3.140
[11:55:44] 	3.160	+0.010	+0.3	22	3.160	3.170	163	3.170	3.140
[11:56:34] 	3.160	+0.010	+0.3	10	3.160	3.170	180	3.170	3.140
[11:57:49] 	3.160	+0.010	+0.3	149	3.150	3.160	4	3.170	3.140
[11:59:43] 	3.150	-	-	95	3.150	3.160	79	3.170	3.140
[12:00:48] 	3.150	-	-	94	3.150	3.160	78	3.170	3.140
[12:01:50] 	3.150	-	-	92	3.150	3.160	78	3.170	3.140
[12:02:37] 	3.150	-	-	93	3.150	3.160	76	3.170	3.140
[12:04:07] 	3.160	+0.010	+0.3	59	3.150	3.160	87	3.170	3.140
[12:05:02] 	3.150	-	-	66	3.150	3.160	87	3.170	3.140
[12:05:35] 	3.160	+0.010	+0.3	76	3.150	3.160	86	3.170	3.140
[12:06:57] 	3.150	-	-	74	3.150	3.160	86	3.170	3.140
[12:08:02] 	3.150	-	-	83	3.150	3.160	83	3.170	3.140
[12:08:56] 	3.150	-	-	72	3.150	3.160	83	3.170	3.140
[12:10:49] 	3.150	-	-	45	3.150	3.160	47	3.170	3.140
[12:11:46] 	3.150	-	-	43	3.150	3.160	48	3.170	3.140
[12:12:49] 	3.150	-	-	43	3.150	3.160	81	3.170	3.140
[12:14:24] 	3.150	-	-	35	3.150	3.160	86	3.170	3.140
[12:14:40] 	3.150	-	-	11	3.150	3.160	54	3.170	3.140
[12:16:39] 	3.140	-0.010	-0.3	203	3.140	3.150	46	3.170	3.140
[12:17:47] 	3.140	-0.010	-0.3	192	3.140	3.150	45	3.170	3.140
[12:18:42] 	3.140	-0.010	-0.3	194	3.140	3.150	45	3.170	3.140
[12:19:45] 	3.150	-	-	199	3.140	3.150	50	3.170	3.140
[12:20:51] 	3.140	-0.010	-0.3	123	3.140	3.150	8	3.170	3.140
[12:22:01] 	3.140	-0.010	-0.3	99	3.140	3.150	28	3.170	3.140
[12:22:37] 	3.140	-0.010	-0.3	86	3.140	3.150	28	3.170	3.140
[12:23:40] 	3.150	-	-	78	3.140	3.150	24	3.170	3.140
[12:25:29] 	3.150	-	-	81	3.140	3.150	48	3.170	3.140
[12:26:27] 	3.140	-0.010	-0.3	70	3.140	3.150	46	3.170	3.140
[12:26:45] 	3.150	-	-	41	3.140	3.150	17	3.170	3.140
[12:29:15] 	3.140	-0.010	-0.3	37	3.140	3.150	23	3.170	3.140
[12:30:09] 	3.150	-	-	31	3.140	3.150	22	3.170	3.140
[12:30:41] 	3.150	-	-	1	3.250	3.050	2	3.170	3.140
[12:31:36] 	3.150	-	-	3	3.250	3.050	2	3.170	3.140
[13:00:37] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[13:01:12] 	3.150	-	-	3	3.250	3.050	2	3.170	3.140
[13:21:12] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[13:21:44] 	3.150	-	-	3	3.250	3.050	2	3.170	3.140
[13:43:44] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[13:44:04] 	3.150	-	-	3	3.250	3.050	2	3.170	3.140
[13:44:17] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[13:44:54] 	3.150	-	-	3	3.250	3.050	2	3.170	3.140
[13:45:04] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[13:45:21] 	3.150	-	-	3	3.250	3.050	2	3.170	3.140
[13:58:47] 	3.150	-	-	4	3.150	3.160	55	3.170	3.140
[14:00:41] 	3.160	+0.010	+0.3	25	3.150	3.160	41	3.170	3.140
[14:01:52] 	3.150	-	-	20	3.150	3.160	31	3.170	3.140
[14:02:38] 	3.150	-	-	32	3.150	3.160	31	3.170	3.140
[14:03:40] 	3.160	+0.010	+0.3	33	3.150	3.160	64	3.170	3.140
[14:04:38] 	3.150	-	-	29	3.150	3.160	70	3.170	3.140
[14:05:36] 	3.150	-	-	24	3.150	3.160	70	3.170	3.140
[14:06:37] 	3.150	-	-	25	3.150	3.160	71	3.170	3.140
[14:08:49] 	3.160	+0.010	+0.3	27	3.150	3.160	46	3.170	3.140
[14:09:39] 	3.160	+0.010	+0.3	35	3.150	3.160	50	3.170	3.140
[14:11:30] 	3.150	-	-	26	3.150	3.160	50	3.170	3.140
[14:11:51] 	3.150	-	-	44	3.150	3.160	45	3.170	3.140
[14:12:35] 	3.150	-	-	51	3.150	3.160	47	3.170	3.140
[14:13:39] 	3.150	-	-	51	3.150	3.160	74	3.170	3.140
[14:15:21] 	3.150	-	-	38	3.150	3.160	75	3.170	3.140
[14:16:06] 	3.150	-	-	45	3.150	3.160	74	3.170	3.140
[14:18:22] 	3.150	-	-	35	3.150	3.160	71	3.170	3.140
[14:18:48] 	3.150	-	-	42	3.150	3.160	76	3.170	3.140
[14:20:05] 	3.150	-	-	31	3.150	3.160	76	3.170	3.140
[14:20:41] 	3.150	-	-	28	3.150	3.160	75	3.170	3.140
[14:22:14] 	3.150	-	-	33	3.150	3.160	77	3.170	3.140
[14:22:34] 	3.150	-	-	33	3.150	3.160	74	3.170	3.140
[14:24:02] 	3.150	-	-	42	3.150	3.160	72	3.170	3.140
[14:25:53] 	3.150	-	-	79	3.150	3.160	72	3.170	3.140
[14:27:22] 	3.150	-	-	84	3.150	3.160	73	3.170	3.140
[14:27:47] 	3.150	-	-	79	3.150	3.160	73	3.170	3.140
[14:29:43] 	3.160	+0.010	+0.3	43	3.160	3.170	114	3.170	3.140
[14:31:15] 	3.160	+0.010	+0.3	51	3.160	3.170	126	3.170	3.140
[14:31:54] 	3.160	+0.010	+0.3	42	3.160	3.170	127	3.170	3.140
[14:32:55] 	3.160	+0.010	+0.3	36	3.160	3.170	127	3.170	3.140
[14:33:41] 	3.160	+0.010	+0.3	38	3.160	3.170	129	3.170	3.140
[14:34:40] 	3.170	+0.020	+0.6	40	3.160	3.170	138	3.170	3.140
[14:35:36] 	3.160	+0.010	+0.3	33	3.160	3.170	164	3.170	3.140
[14:37:27] 	3.160	+0.010	+0.3	10	3.160	3.170	166	3.170	3.140
[14:38:04] 	3.160	+0.010	+0.3	71	3.150	3.160	55	3.170	3.140
[14:38:39] 	3.150	-	-	54	3.150	3.160	62	3.170	3.140
[14:41:44] 	3.150	-	-	68	3.150	3.160	107	3.170	3.140
[14:42:43] 	3.150	-	-	74	3.150	3.160	107	3.170	3.140
[14:49:00] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[14:49:42] 	3.150	-	-	37	3.150	3.160	136	3.170	3.140
[14:51:21] 	3.150	-	-	32	3.150	3.160	135	3.170	3.140
[14:51:41] 	3.150	-	-	39	3.150	3.160	137	3.170	3.140
[14:52:55] 	3.150	-	-	34	3.150	3.160	136	3.170	3.140
[14:54:11] 	3.150	-	-	179	3.140	3.150	125	3.170	3.140
[14:56:20] 	3.140	-0.010	-0.3	200	3.140	3.150	159	3.170	3.140
[14:56:39] 	3.140	-0.010	-0.3	193	3.140	3.150	165	3.170	3.140
[14:57:49] 	3.150	-	-	184	3.140	3.150	160	3.170	3.140
[14:59:32] 	3.150	-	-	179	3.140	3.150	162	3.170	3.140
[15:00:34] 	3.140	-0.010	-0.3	179	3.140	3.150	162	3.170	3.140
[15:00:51] 	3.140	-0.010	-0.3	187	3.140	3.150	163	3.170	3.140
[15:01:00] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[15:01:41] 	3.140	-0.010	-0.3	191	3.140	3.150	163	3.170	3.140
[15:02:23] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[15:02:42] 	3.140	-0.010	-0.3	173	3.140	3.150	165	3.170	3.140
[15:03:46] 	3.140	-0.010	-0.3	148	3.140	3.150	121	3.170	3.140
[15:04:48] 	3.140	-0.010	-0.3	152	3.140	3.150	160	3.170	3.140
[15:06:32] 	3.140	-0.010	-0.3	140	3.140	3.150	159	3.170	3.140
[15:06:51] 	3.140	-0.010	-0.3	140	3.140	3.150	160	3.170	3.140
[15:08:24] 	3.140	-0.010	-0.3	40	3.140	3.150	172	3.170	3.140
[15:08:42] 	3.140	-0.010	-0.3	240	3.130	3.140	57	3.170	3.130
[15:09:48] 	3.140	-0.010	-0.3	216	3.130	3.140	86	3.170	3.130
[15:10:48] 	3.130	-0.020	-0.6	229	3.130	3.140	95	3.170	3.130
[15:12:06] 	3.140	-0.010	-0.3	226	3.130	3.140	83	3.170	3.130
[15:12:55] 	3.140	-0.010	-0.3	228	3.130	3.140	84	3.170	3.130
[15:14:49] 	3.140	-0.010	-0.3	229	3.130	3.140	83	3.170	3.130
[15:15:43] 	3.140	-0.010	-0.3	234	3.130	3.140	80	3.170	3.130
[15:17:12] 	3.130	-0.020	-0.6	225	3.130	3.140	80	3.170	3.130
[15:17:38] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[15:17:52] 	3.130	-0.020	-0.6	215	3.130	3.140	78	3.170	3.130
[15:18:41] 	3.140	-0.010	-0.3	246	3.130	3.140	2	3.170	3.130
[15:20:43] 	3.140	-0.010	-0.3	48	3.140	3.150	52	3.170	3.130
[15:21:37] 	3.140	-0.010	-0.3	49	3.140	3.150	54	3.170	3.130
[15:23:48] 	3.150	-	-	51	3.140	3.150	100	3.170	3.130
[15:25:15] 	3.150	-	-	51	3.140	3.150	102	3.170	3.130
[15:26:17] 	3.150	-	-	44	3.140	3.150	97	3.170	3.130
[15:26:50] 	3.150	-	-	62	3.140	3.150	109	3.170	3.130
[15:28:44] 	3.140	-0.010	-0.3	38	3.140	3.150	108	3.170	3.130
[15:30:43] 	3.140	-0.010	-0.3	45	3.140	3.150	115	3.170	3.130
[15:32:29] 	3.140	-0.010	-0.3	58	3.140	3.150	115	3.170	3.130
[15:32:45] 	3.140	-0.010	-0.3	38	3.140	3.150	113	3.170	3.130
