Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[10:27:41] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:28:49] 	2.690	+0.050	+1.9	43	2.690	2.700	70	2.700	2.680
[10:29:53] 	2.690	+0.050	+1.9	66	2.690	2.700	100	2.700	2.680
[10:31:06] 	2.690	+0.050	+1.9	66	2.690	2.700	103	2.700	2.680
[10:32:19] 	2.690	+0.050	+1.9	66	2.690	2.700	105	2.700	2.680
[10:33:02] 	2.690	+0.050	+1.9	56	2.690	2.700	105	2.700	2.680
[10:33:33] 	2.690	+0.050	+1.9	61	2.690	2.700	105	2.700	2.680
[10:34:35] 	2.690	+0.050	+1.9	68	2.690	2.700	106	2.700	2.680
[10:35:38] 	2.700	+0.060	+2.3	65	2.690	2.700	104	2.700	2.680
[10:36:40] 	2.700	+0.060	+2.3	97	2.690	2.700	104	2.700	2.680
[10:37:43] 	2.690	+0.050	+1.9	58	2.690	2.700	105	2.700	2.680
[10:38:45] 	2.700	+0.060	+2.3	94	2.690	2.700	86	2.700	2.680
[10:39:48] 	2.700	+0.060	+2.3	95	2.690	2.700	86	2.700	2.680
[10:40:50] 	2.700	+0.060	+2.3	95	2.690	2.700	78	2.700	2.680
[10:42:02] 	2.700	+0.060	+2.3	96	2.690	2.700	93	2.700	2.680
[10:43:05] 	2.700	+0.060	+2.3	106	2.690	2.700	171	2.700	2.680
[10:44:13] 	2.700	+0.060	+2.3	109	2.690	2.700	183	2.700	2.680
[10:45:16] 	2.700	+0.060	+2.3	115	2.690	2.700	231	2.700	2.680
[10:46:30] 	2.700	+0.060	+2.3	120	2.690	2.700	232	2.700	2.680
[10:47:53] 	2.690	+0.050	+1.9	101	2.690	2.700	231	2.700	2.680
[10:48:56] 	2.690	+0.050	+1.9	102	2.690	2.700	233	2.700	2.680
[10:49:59] 	2.690	+0.050	+1.9	102	2.690	2.700	234	2.700	2.680
[10:50:52] 	2.690	+0.050	+1.9	92	2.690	2.700	241	2.700	2.680
