Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[09:56:07] 	3.140	-	-	5	3.140	3.150	47	3.160	3.130
[09:57:16] 	3.140	-	-	7	3.140	3.150	47	3.160	3.130
[09:58:22] 	3.140	-	-	8	3.140	3.150	38	3.160	3.130
[09:59:46] 	3.140	-	-	29	3.140	3.150	61	3.160	3.130
[10:01:54] 	3.140	-	-	40	3.140	3.150	61	3.160	3.130
[10:02:57] 	3.140	-	-	42	3.140	3.150	61	3.160	3.130
[10:04:00] 	3.140	-	-	61	3.140	3.150	61	3.160	3.130
[10:05:09] 	3.140	-	-	71	3.140	3.150	61	3.160	3.130
[10:06:24] 	3.140	-	-	73	3.140	3.150	61	3.160	3.130
[10:07:30] 	3.150	+0.010	+0.3	78	3.140	3.150	57	3.160	3.130
[10:09:12] 	3.140	-	-	67	3.140	3.150	60	3.160	3.130
[10:10:31] 	3.150	+0.010	+0.3	70	3.140	3.150	48	3.160	3.130
[10:11:41] 	3.150	+0.010	+0.3	68	3.140	3.150	38	3.160	3.130
[10:14:08] 	3.150	+0.010	+0.3	72	3.140	3.150	60	3.160	3.130
[10:15:13] 	3.150	+0.010	+0.3	65	3.140	3.150	58	3.160	3.130
[10:16:56] 	3.150	+0.010	+0.3	48	3.140	3.150	52	3.160	3.130
[10:18:06] 	3.140	-	-	51	3.140	3.150	51	3.160	3.130
[10:19:18] 	3.150	+0.010	+0.3	42	3.140	3.150	40	3.160	3.130
[10:20:24] 	3.150	+0.010	+0.3	31	3.140	3.150	30	3.160	3.130
[10:21:29] 	3.140	-	-	22	3.140	3.150	35	3.160	3.130
[10:22:40] 	3.150	+0.010	+0.3	22	3.140	3.150	40	3.160	3.130
[10:24:05] 	3.140	-	-	8	3.140	3.150	40	3.160	3.130
[10:26:28] 	3.150	+0.010	+0.3	17	3.140	3.150	21	3.160	3.130
[10:27:28] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:28:32] 	3.140	-	-	9	3.140	3.150	21	3.160	3.130
[10:29:45] 	3.140	-	-	9	3.140	3.150	26	3.160	3.130
[10:32:13] 	3.150	+0.010	+0.3	9	3.140	3.150	23	3.160	3.130
[10:33:30] 	3.150	+0.010	+0.3	29	3.140	3.150	23	3.160	3.130
[10:34:40] 	3.150	+0.010	+0.3	20	3.140	3.150	28	3.160	3.130
[10:35:45] 	3.150	+0.010	+0.3	20	3.140	3.150	37	3.160	3.130
[10:36:29] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:39:01] 	3.150	+0.010	+0.3	78	3.140	3.150	67	3.160	3.130
[10:40:08] 	3.140	-	-	67	3.140	3.150	62	3.160	3.130
[10:41:11] 	3.140	-	-	70	3.140	3.150	62	3.160	3.130
[10:43:02] 	3.150	+0.010	+0.3	70	3.140	3.150	34	3.160	3.130
[10:45:30] 	3.150	+0.010	+0.3	85	3.140	3.150	10	3.160	3.130
[10:47:13] 	3.150	+0.010	+0.3	83	3.140	3.150	22	3.160	3.130
[10:48:24] 	3.150	+0.010	+0.3	87	3.140	3.150	22	3.160	3.130
[10:49:33] 	3.150	+0.010	+0.3	100	3.140	3.150	21	3.160	3.130
[10:50:37] 	3.150	+0.010	+0.3	91	3.140	3.150	21	3.160	3.130
[10:51:40] 	3.150	+0.010	+0.3	90	3.140	3.150	31	3.160	3.130
[10:53:07] 	3.150	+0.010	+0.3	90	3.140	3.150	46	3.160	3.130
[10:54:12] 	3.140	-	-	93	3.140	3.150	31	3.160	3.130
[10:57:17] 	3.150	+0.010	+0.3	87	3.140	3.150	30	3.160	3.130
[10:58:25] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:59:23] 	3.150	+0.010	+0.3	81	3.140	3.150	39	3.160	3.130
[10:59:34] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[11:00:58] 	3.150	+0.010	+0.3	87	3.140	3.150	32	3.160	3.130
[11:02:03] 	3.150	+0.010	+0.3	88	3.140	3.150	31	3.160	3.130
[11:03:34] 	3.150	+0.010	+0.3	87	3.140	3.150	31	3.160	3.130
[11:04:38] 	3.150	+0.010	+0.3	87	3.140	3.150	36	3.160	3.130
[11:05:42] 	3.150	+0.010	+0.3	87	3.140	3.150	31	3.160	3.130
[11:07:16] 	3.150	+0.010	+0.3	87	3.140	3.150	36	3.160	3.130
[11:08:31] 	3.150	+0.010	+0.3	75	3.140	3.150	76	3.160	3.130
[11:09:56] 	3.140	-	-	64	3.140	3.150	76	3.160	3.130
[11:11:19] 	3.150	+0.010	+0.3	29	3.140	3.150	71	3.160	3.130
[11:12:26] 	3.150	+0.010	+0.3	37	3.140	3.150	31	3.160	3.130
[11:15:05] 	3.150	+0.010	+0.3	40	3.140	3.150	31	3.160	3.130
[11:17:07] 	3.140	-	-	29	3.140	3.150	49	3.160	3.130
[11:19:15] 	3.150	+0.010	+0.3	66	3.140	3.150	55	3.160	3.130
[11:20:40] 	3.150	+0.010	+0.3	68	3.140	3.150	55	3.160	3.130
[11:22:54] 	3.150	+0.010	+0.3	70	3.140	3.150	55	3.160	3.130
[11:24:03] 	3.140	-	-	56	3.140	3.150	42	3.160	3.130
[11:25:18] 	3.150	+0.010	+0.3	71	3.140	3.150	40	3.160	3.130
[11:28:05] 	3.150	+0.010	+0.3	68	3.140	3.150	31	3.160	3.130
[11:29:37] 	3.140	-	-	55	3.140	3.160	85	3.160	3.130
[11:29:53] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[11:30:50] 	3.140	-	-	20	3.150	3.160	85	3.160	3.130
[11:34:27] 	3.160	+0.020	+0.6	6	3.150	3.160	81	3.160	3.130
[11:36:56] 	3.160	+0.020	+0.6	5	3.150	3.160	81	3.160	3.130
[11:39:24] 	3.160	+0.020	+0.6	4	3.150	3.160	79	3.160	3.130
[11:40:41] 	3.160	+0.020	+0.6	6	3.150	3.160	79	3.160	3.130
[11:42:53] 	3.160	+0.020	+0.6	4	3.160	3.170	88	3.160	3.130
[11:44:01] 	3.160	+0.020	+0.6	4	3.160	3.170	78	3.160	3.130
[11:45:16] 	3.160	+0.020	+0.6	6	3.150	3.170	82	3.160	3.130
[11:46:29] 	3.160	+0.020	+0.6	4	3.150	3.160	11	3.160	3.130
[11:47:44] 	3.150	+0.010	+0.3	85	3.140	3.150	1	3.160	3.130
[11:48:40] 	3.150	+0.010	+0.3	95	3.140	3.150	9	3.160	3.130
[11:49:40] 	3.150	+0.010	+0.3	85	3.140	3.150	13	3.160	3.130
[11:50:28] 	3.150	+0.010	+0.3	82	3.140	3.150	12	3.160	3.130
[11:51:31] 	3.150	+0.010	+0.3	82	3.140	3.150	4	3.160	3.130
[11:52:46] 	3.150	+0.010	+0.3	81	3.140	3.150	11	3.160	3.130
[11:53:57] 	3.150	+0.010	+0.3	80	3.140	3.150	4	3.160	3.130
[11:55:01] 	3.150	+0.010	+0.3	3	3.150	3.160	22	3.160	3.130
[11:56:05] 	3.150	+0.010	+0.3	15	3.150	3.160	26	3.160	3.130
[11:57:11] 	3.150	+0.010	+0.3	17	3.150	3.160	26	3.160	3.130
[11:58:22] 	3.160	+0.020	+0.6	15	3.150	3.160	25	3.160	3.130
[11:59:27] 	3.150	+0.010	+0.3	11	3.150	3.160	21	3.160	3.130
[12:00:31] 	3.150	+0.010	+0.3	4	3.150	3.160	24	3.160	3.130
[12:01:40] 	3.160	+0.020	+0.6	14	3.150	3.160	18	3.160	3.130
[12:02:54] 	3.150	+0.010	+0.3	122	3.140	3.150	18	3.160	3.130
[12:03:58] 	3.140	-	-	117	3.140	3.150	13	3.160	3.130
[12:05:03] 	3.140	-	-	117	3.140	3.150	18	3.160	3.130
[12:06:24] 	3.150	+0.010	+0.3	116	3.140	3.150	16	3.160	3.130
[12:06:34] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[12:08:00] 	3.150	+0.010	+0.3	171	3.140	3.150	18	3.160	3.130
[12:09:01] 	3.150	+0.010	+0.3	165	3.140	3.150	12	3.160	3.130
[12:10:10] 	3.140	-	-	160	3.140	3.150	5	3.160	3.130
[12:11:25] 	3.150	+0.010	+0.3	161	3.140	3.150	8	3.160	3.130
[12:12:50] 	3.150	+0.010	+0.3	162	3.140	3.150	12	3.160	3.130
[12:13:54] 	3.150	+0.010	+0.3	162	3.140	3.150	5	3.160	3.130
[12:15:46] 	3.150	+0.010	+0.3	161	3.140	3.150	14	3.160	3.130
[12:17:06] 	3.150	+0.010	+0.3	160	3.140	3.150	14	3.160	3.130
[12:18:16] 	3.140	-	-	160	3.140	3.150	15	3.160	3.130
[12:20:32] 	3.150	+0.010	+0.3	164	3.140	3.150	22	3.160	3.130
[12:22:27] 	3.150	+0.010	+0.3	164	3.140	3.150	28	3.160	3.130
[12:23:48] 	3.150	+0.010	+0.3	264	3.140	3.150	37	3.160	3.130
[12:25:08] 	3.140	-	-	254	3.140	3.150	30	3.160	3.130
[12:26:11] 	3.150	+0.010	+0.3	256	3.140	3.150	35	3.160	3.130
[12:26:55] 	3.140	-	-	240	3.140	3.150	13	3.160	3.130
[12:30:50] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[12:32:51] 	3.140	-	-	10	3.840	2.940	44	3.160	3.130
[12:33:10] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[12:33:59] 	3.140	-	-	10	3.840	2.940	44	3.160	3.130
[12:35:02] 	3.140	-	-	132	3.140	3.150	27	3.160	3.130
[12:36:09] 	3.140	-	-	132	3.140	3.150	27	3.160	3.130
[13:24:28] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[13:25:05] 	3.140	-	-	132	3.140	3.150	27	3.160	3.130
[13:42:18] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[13:44:22] 	3.140	-	-	132	3.140	3.150	27	3.160	3.130
[23:39:22] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[23:40:59] 	3.140	-	-	132	3.140	3.150	27	3.160	3.130
[23:42:22] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
