Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[10:00:40] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:01:42] 	2.740	+0.030	+1.1	28	2.730	2.740	85	2.740	2.710
[10:02:46] 	2.740	+0.030	+1.1	29	2.730	2.740	92	2.740	2.710
[10:03:49] 	2.740	+0.030	+1.1	31	2.730	2.740	91	2.740	2.710
[10:04:59] 	2.740	+0.030	+1.1	31	2.730	2.740	94	2.740	2.710
[10:06:33] 	2.740	+0.030	+1.1	24	2.730	2.740	92	2.740	2.710
[10:07:37] 	2.740	+0.030	+1.1	21	2.730	2.740	92	2.740	2.710
[10:08:40] 	2.740	+0.030	+1.1	21	2.730	2.740	91	2.740	2.710
[10:09:48] 	2.740	+0.030	+1.1	15	2.730	2.740	81	2.740	2.710
[10:10:52] 	2.730	+0.020	+0.7	106	2.720	2.730	36	2.740	2.710
[10:11:55] 	2.730	+0.020	+0.7	39	2.720	2.730	36	2.740	2.710
[10:13:14] 	2.730	+0.020	+0.7	39	2.720	2.730	38	2.740	2.710
[10:14:23] 	2.730	+0.020	+0.7	44	2.720	2.730	38	2.740	2.710
[10:15:38] 	2.730	+0.020	+0.7	41	2.720	2.730	51	2.740	2.710
[10:17:50] 	2.730	+0.020	+0.7	41	2.720	2.730	57	2.740	2.710
[10:18:44] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:19:47] 	2.710	-	-	48	2.710	2.720	24	2.740	2.710
[10:20:52] 	2.710	-	-	48	2.710	2.720	23	2.740	2.710
[10:22:07] 	2.710	-	-	45	2.710	2.720	28	2.740	2.710
[10:23:13] 	2.720	+0.010	+0.4	48	2.710	2.720	26	2.740	2.710
[10:24:22] 	2.710	-	-	53	2.710	2.720	28	2.740	2.710
[10:25:26] 	2.710	-	-	53	2.710	2.720	25	2.740	2.710
[10:26:53] 	2.710	-	-	58	2.710	2.720	30	2.740	2.710
[10:28:01] 	2.710	-	-	30	2.710	2.720	30	2.740	2.710
[10:28:49] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:30:10] 	2.710	-	-	50	2.710	2.720	26	2.740	2.710
[10:31:13] 	2.720	+0.010	+0.4	50	2.710	2.720	26	2.740	2.710
[10:32:18] 	2.720	+0.010	+0.4	57	2.710	2.720	31	2.740	2.710
[10:32:44] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
