Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[12:41:31] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[12:43:12] 	2.810	-0.090	-3.1	206	2.810	2.800	2	2.880	2.790
[12:46:50] 	2.810	-0.090	-3.1	208	2.810	2.800	2	2.880	2.790
[12:54:24] 	2.810	-0.090	-3.1	211	2.810	2.800	2	2.880	2.790
[12:55:27] 	2.810	-0.090	-3.1	213	2.810	2.800	2	2.880	2.790
[13:04:21] 	2.810	-0.090	-3.1	211	2.810	2.800	2	2.880	2.790
[13:05:24] 	2.810	-0.090	-3.1	7	2.820	2.800	2	2.880	2.790
[13:11:44] 	2.810	-0.090	-3.1	8	2.820	2.800	2	2.880	2.790
[13:29:21] 	2.810	-0.090	-3.1	1	2.830	2.790	1	2.880	2.790
[13:40:26] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[13:41:39] 	2.810	-0.090	-3.1	1	2.830	2.790	1	2.880	2.790
[13:43:45] 	2.810	-0.090	-3.1	106	2.930	2.790	1	2.880	2.790
[13:48:13] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[13:49:26] 	2.810	-0.090	-3.1	106	2.930	2.790	1	2.880	2.790
[13:57:36] 	2.810	-0.090	-3.1	270	2.810	2.820	162	2.880	2.790
[13:59:04] 	2.810	-0.090	-3.1	261	2.810	2.830	272	2.880	2.790
[14:00:21] 	2.820	-0.080	-2.8	25	2.820	2.830	284	2.880	2.790
[14:00:38] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[14:03:02] 	2.820	-0.080	-2.8	47	2.820	2.830	266	2.880	2.790
[14:04:07] 	2.820	-0.080	-2.8	59	2.820	2.830	259	2.880	2.790
[14:05:21] 	2.820	-0.080	-2.8	41	2.820	2.830	258	2.880	2.790
[14:06:36] 	2.820	-0.080	-2.8	13	2.820	2.830	299	2.880	2.790
[14:07:42] 	2.820	-0.080	-2.8	48	2.820	2.830	294	2.880	2.790
[14:08:59] 	2.820	-0.080	-2.8	51	2.820	2.830	297	2.880	2.790
[14:10:03] 	2.820	-0.080	-2.8	68	2.820	2.830	297	2.880	2.790
[14:11:16] 	2.820	-0.080	-2.8	54	2.820	2.830	298	2.880	2.790
[14:12:45] 	2.830	-0.070	-2.4	34	2.820	2.830	223	2.880	2.790
[14:14:07] 	2.820	-0.080	-2.8	32	2.820	2.830	261	2.880	2.790
[14:15:28] 	2.820	-0.080	-2.8	78	2.820	2.830	264	2.880	2.790
[14:16:42] 	2.830	-0.070	-2.4	84	2.820	2.840	314	2.880	2.790
[14:17:55] 	2.820	-0.080	-2.8	86	2.820	2.830	30	2.880	2.790
[14:19:13] 	2.820	-0.080	-2.8	79	2.820	2.830	58	2.880	2.790
[14:20:38] 	2.830	-0.070	-2.4	89	2.820	2.830	11	2.880	2.790
[14:21:45] 	2.830	-0.070	-2.4	13	2.830	2.840	202	2.880	2.790
[14:23:01] 	2.830	-0.070	-2.4	105	2.830	2.840	181	2.880	2.790
[14:24:23] 	2.830	-0.070	-2.4	116	2.830	2.840	189	2.880	2.790
[14:25:40] 	2.830	-0.070	-2.4	153	2.830	2.840	213	2.880	2.790
[14:27:16] 	2.840	-0.060	-2.1	156	2.830	2.840	174	2.880	2.790
[14:28:28] 	2.830	-0.070	-2.4	159	2.830	2.840	182	2.880	2.790
[14:29:40] 	2.830	-0.070	-2.4	134	2.830	2.840	197	2.880	2.790
[14:30:57] 	2.820	-0.080	-2.8	162	2.820	2.830	111	2.880	2.790
[14:32:21] 	2.820	-0.080	-2.8	168	2.820	2.830	168	2.880	2.790
[14:33:53] 	2.830	-0.070	-2.4	175	2.820	2.830	177	2.880	2.790
[14:35:06] 	2.830	-0.070	-2.4	178	2.820	2.830	92	2.880	2.790
[14:36:20] 	2.820	-0.080	-2.8	209	2.820	2.830	167	2.880	2.790
[14:37:40] 	2.830	-0.070	-2.4	56	2.830	2.840	139	2.880	2.790
[14:38:34] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[14:40:51] 	2.830	-0.070	-2.4	67	2.830	2.840	158	2.880	2.790
[14:42:15] 	2.830	-0.070	-2.4	93	2.830	2.840	187	2.880	2.790
[14:43:53] 	2.830	-0.070	-2.4	101	2.830	2.840	217	2.880	2.790
[14:44:47] 	2.830	-0.070	-2.4	106	2.830	2.840	265	2.880	2.790
[14:46:02] 	2.830	-0.070	-2.4	112	2.830	2.840	268	2.880	2.790
[14:47:42] 	2.830	-0.070	-2.4	126	2.830	2.840	269	2.880	2.790
[14:49:20] 	2.830	-0.070	-2.4	82	2.830	2.840	268	2.880	2.790
[14:51:14] 	2.820	-0.080	-2.8	210	2.820	2.830	62	2.880	2.790
[14:52:55] 	2.830	-0.070	-2.4	206	2.820	2.830	69	2.880	2.790
[14:54:45] 	2.830	-0.070	-2.4	56	2.830	2.840	187	2.880	2.790
[14:56:34] 	2.830	-0.070	-2.4	266	2.820	2.830	1	2.880	2.790
[14:58:18] 	2.820	-0.080	-2.8	263	2.820	2.830	17	2.880	2.790
[14:59:51] 	2.830	-0.070	-2.4	261	2.820	2.830	28	2.880	2.790
[15:01:41] 	2.830	-0.070	-2.4	263	2.820	2.830	229	2.880	2.790
[15:03:23] 	2.830	-0.070	-2.4	264	2.820	2.830	226	2.880	2.790
[15:04:42] 	2.830	-0.070	-2.4	289	2.820	2.830	252	2.880	2.790
[15:06:01] 	2.820	-0.080	-2.8	290	2.820	2.830	266	2.880	2.790
[15:07:32] 	2.820	-0.080	-2.8	306	2.820	2.830	271	2.880	2.790
[15:08:44] 	2.820	-0.080	-2.8	274	2.820	2.830	315	2.880	2.790
[15:09:54] 	2.810	-0.090	-3.1	338	2.810	2.820	183	2.880	2.790
[15:11:06] 	2.810	-0.090	-3.1	310	2.810	2.820	189	2.880	2.790
[15:12:20] 	2.810	-0.090	-3.1	314	2.810	2.820	142	2.880	2.790
[15:13:40] 	2.810	-0.090	-3.1	345	2.810	2.820	166	2.880	2.790
[15:14:55] 	2.810	-0.090	-3.1	385	2.810	2.820	226	2.880	2.790
[15:16:20] 	2.810	-0.090	-3.1	388	2.810	2.820	259	2.880	2.790
[15:17:46] 	2.810	-0.090	-3.1	397	2.810	2.820	291	2.880	2.790
[15:19:14] 	2.810	-0.090	-3.1	403	2.810	2.820	292	2.880	2.790
[15:20:24] 	2.810	-0.090	-3.1	390	2.810	2.820	293	2.880	2.790
[15:21:36] 	2.810	-0.090	-3.1	387	2.810	2.820	271	2.880	2.790
[15:23:08] 	2.820	-0.080	-2.8	27	2.820	2.830	175	2.880	2.790
[15:24:32] 	2.820	-0.080	-2.8	69	2.820	2.830	167	2.880	2.790
[15:26:02] 	2.820	-0.080	-2.8	70	2.820	2.830	73	2.880	2.790
[15:27:28] 	2.820	-0.080	-2.8	46	2.820	2.830	204	2.880	2.790
[15:28:49] 	2.820	-0.080	-2.8	14	2.820	2.830	187	2.880	2.790
[15:30:11] 	2.820	-0.080	-2.8	22	2.820	2.830	145	2.880	2.790
[15:31:30] 	2.810	-0.090	-3.1	445	2.810	2.820	86	2.880	2.790
[15:32:56] 	2.810	-0.090	-3.1	81	2.810	2.830	198	2.880	2.790
[15:34:29] 	2.810	-0.090	-3.1	110	2.810	2.820	171	2.880	2.790
[15:36:19] 	2.810	-0.090	-3.1	122	2.810	2.820	171	2.880	2.790
[15:37:47] 	2.800	-0.100	-3.4	1,120	2.800	2.810	207	2.880	2.790
[15:39:18] 	2.810	-0.090	-3.1	1,108	2.800	2.810	298	2.880	2.790
[15:40:47] 	2.800	-0.100	-3.4	1,107	2.800	2.810	321	2.880	2.790
