Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[10:11:51] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:12:57] 	2.520	-0.030	-1.2	254	2.510	2.520	87	2.560	2.510
[10:14:12] 	2.510	-0.040	-1.6	249	2.510	2.520	165	2.560	2.510
[10:15:15] 	2.510	-0.040	-1.6	255	2.510	2.520	168	2.560	2.510
[15:38:19] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[15:39:27] 	2.490	-0.060	-2.4	136	2.490	2.500	223	2.560	2.490
[15:40:40] 	2.490	-0.060	-2.4	141	2.490	2.500	70	2.560	2.490
[15:41:51] 	2.500	-0.050	-2.0	162	2.490	2.500	214	2.560	2.490
[15:43:10] 	2.490	-0.060	-2.4	155	2.490	2.500	210	2.560	2.490
[15:44:16] 	2.510	-0.040	-1.6	24	2.500	2.510	196	2.560	2.490
[15:45:24] 	2.500	-0.050	-2.0	36	2.500	2.510	175	2.560	2.490
[15:46:29] 	2.500	-0.050	-2.0	44	2.500	2.510	171	2.560	2.490
[15:47:24] 	2.500	-0.050	-2.0	43	2.500	2.510	172	2.560	2.490
[15:47:55] 	2.500	-0.050	-2.0	50	2.500	2.510	204	2.560	2.490
[15:48:57] 	2.500	-0.050	-2.0	57	2.500	2.510	204	2.560	2.490
[15:49:59] 	2.500	-0.050	-2.0	55	2.500	2.510	207	2.560	2.490
[15:51:02] 	2.500	-0.050	-2.0	54	2.500	2.510	202	2.560	2.490
[15:52:05] 	2.500	-0.050	-2.0	56	2.500	2.510	205	2.560	2.490
[15:53:33] 	2.510	-0.040	-1.6	56	2.500	2.510	200	2.560	2.490
[15:54:51] 	2.500	-0.050	-2.0	55	2.500	2.510	206	2.560	2.490
[15:55:54] 	2.500	-0.050	-2.0	57	2.500	2.510	205	2.560	2.490
[15:56:56] 	2.500	-0.050	-2.0	66	2.500	2.510	206	2.560	2.490
[15:58:18] 	2.500	-0.050	-2.0	67	2.500	2.510	207	2.560	2.490
[15:59:26] 	2.500	-0.050	-2.0	80	2.500	2.510	211	2.560	2.490
[16:00:28] 	2.500	-0.050	-2.0	110	2.500	2.510	269	2.560	2.490
[16:01:31] 	2.500	-0.050	-2.0	112	2.500	2.510	268	2.560	2.490
[16:02:47] 	2.500	-0.050	-2.0	2	2.500	2.510	262	2.560	2.490
[16:04:04] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[16:05:03] 	2.490	-0.060	-2.4	30	2.500	2.510	273	2.560	2.490
[16:05:29] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[16:05:52] 	2.500	-0.050	-2.0	29	2.500	2.510	290	2.560	2.490
[16:06:03] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[16:07:15] 	2.500	-0.050	-2.0	28	2.500	2.510	288	2.560	2.490
[16:08:32] 	2.500	-0.050	-2.0	5	2.500	2.510	292	2.560	2.490
