Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[10:02:01] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:03:04] 	2.760	-0.010	-0.4	151	2.750	2.760	6	2.800	2.740
[10:04:06] 	2.760	-0.010	-0.4	151	2.750	2.760	7	2.800	2.740
[10:05:30] 	2.760	-0.010	-0.4	151	2.750	2.760	17	2.800	2.740
[10:06:33] 	2.760	-0.010	-0.4	154	2.750	2.760	33	2.800	2.740
[10:07:40] 	2.760	-0.010	-0.4	154	2.750	2.760	36	2.800	2.740
[10:08:43] 	2.760	-0.010	-0.4	154	2.750	2.760	38	2.800	2.740
[10:10:02] 	2.760	-0.010	-0.4	157	2.750	2.760	38	2.800	2.740
[10:11:20] 	2.760	-0.010	-0.4	157	2.750	2.760	2	2.800	2.740
[10:12:28] 	2.760	-0.010	-0.4	157	2.750	2.760	20	2.800	2.740
[10:13:31] 	2.760	-0.010	-0.4	159	2.750	2.760	55	2.800	2.740
[10:14:34] 	2.760	-0.010	-0.4	159	2.750	2.760	58	2.800	2.740
[10:15:47] 	2.760	-0.010	-0.4	159	2.750	2.760	55	2.800	2.740
[10:16:50] 	2.760	-0.010	-0.4	159	2.750	2.760	39	2.800	2.740
[10:17:58] 	2.750	-0.020	-0.7	44	2.750	2.760	39	2.800	2.740
[10:19:42] 	2.750	-0.020	-0.7	35	2.750	2.760	39	2.800	2.740
[10:20:50] 	2.760	-0.010	-0.4	45	2.750	2.760	38	2.800	2.740
[10:22:03] 	2.760	-0.010	-0.4	42	2.750	2.770	61	2.800	2.740
[10:23:11] 	2.760	-0.010	-0.4	21	2.760	2.770	61	2.800	2.740
[10:24:19] 	2.770	-	-	22	2.760	2.770	81	2.800	2.740
[10:25:22] 	2.770	-	-	23	2.760	2.770	81	2.800	2.740
[10:26:25] 	2.760	-0.010	-0.4	70	2.750	2.760	1	2.800	2.740
[10:27:27] 	2.760	-0.010	-0.4	70	2.750	2.760	1	2.800	2.740
[10:28:35] 	2.760	-0.010	-0.4	76	2.750	2.760	14	2.800	2.740
[10:29:38] 	2.760	-0.010	-0.4	79	2.750	2.760	12	2.800	2.740
[10:30:41] 	2.750	-0.020	-0.7	86	2.740	2.750	3	2.800	2.740
[10:31:44] 	2.750	-0.020	-0.7	1	2.750	2.760	16	2.800	2.740
[10:32:47] 	2.750	-0.020	-0.7	100	2.740	2.750	30	2.800	2.740
[10:34:00] 	2.750	-0.020	-0.7	100	2.740	2.750	28	2.800	2.740
[10:35:13] 	2.750	-0.020	-0.7	100	2.740	2.750	29	2.800	2.740
[10:36:31] 	2.750	-0.020	-0.7	100	2.740	2.750	34	2.800	2.740
[10:37:34] 	2.750	-0.020	-0.7	105	2.740	2.750	49	2.800	2.740
[10:38:42] 	2.750	-0.020	-0.7	85	2.740	2.750	53	2.800	2.740
[10:39:49] 	2.740	-0.030	-1.1	80	2.740	2.750	54	2.800	2.740
[10:40:57] 	2.740	-0.030	-1.1	79	2.740	2.750	57	2.800	2.740
[10:42:02] 	2.740	-0.030	-1.1	74	2.740	2.750	54	2.800	2.740
[10:43:04] 	2.740	-0.030	-1.1	70	2.740	2.750	54	2.800	2.740
[10:44:13] 	2.740	-0.030	-1.1	70	2.740	2.750	51	2.800	2.740
[10:45:15] 	2.740	-0.030	-1.1	80	2.740	2.750	51	2.800	2.740
[10:46:18] 	2.750	-0.020	-0.7	80	2.740	2.750	34	2.800	2.740
[10:47:22] 	2.740	-0.030	-1.1	70	2.740	2.750	35	2.800	2.740
[10:48:35] 	2.740	-0.030	-1.1	90	2.740	2.750	40	2.800	2.740
[10:49:48] 	2.750	-0.020	-0.7	90	2.740	2.750	5	2.800	2.740
[10:50:51] 	2.750	-0.020	-0.7	95	2.740	2.760	96	2.800	2.740
[10:51:59] 	2.750	-0.020	-0.7	76	2.750	2.760	106	2.800	2.740
[10:53:07] 	2.750	-0.020	-0.7	46	2.750	2.760	106	2.800	2.740
[10:54:15] 	2.750	-0.020	-0.7	51	2.750	2.760	106	2.800	2.740
[10:55:28] 	2.750	-0.020	-0.7	58	2.750	2.760	106	2.800	2.740
[10:56:36] 	2.750	-0.020	-0.7	47	2.750	2.760	105	2.800	2.740
[10:58:48] 	2.750	-0.020	-0.7	47	2.750	2.760	110	2.800	2.740
[10:59:51] 	2.750	-0.020	-0.7	57	2.750	2.760	111	2.800	2.740
[11:02:57] 	2.750	-0.020	-0.7	59	2.750	2.760	111	2.800	2.740
[11:07:04] 	2.760	-0.010	-0.4	60	2.760	2.770	96	2.800	2.740
[11:08:16] 	2.760	-0.010	-0.4	61	2.760	2.770	97	2.800	2.740
[11:08:48] 	2.770	-	-	125	2.760	2.770	7	2.800	2.740
[11:09:51] 	2.770	-	-	127	2.760	2.770	23	2.800	2.740
[11:10:53] 	2.770	-	-	149	2.760	2.770	37	2.800	2.740
[11:11:38] 	2.770	-	-	145	2.760	2.770	38	2.800	2.740
[11:12:51] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[11:13:45] 	2.760	-0.010	-0.4	144	2.760	2.770	41	2.800	2.740
[11:14:38] 	2.760	-0.010	-0.4	133	2.750	2.760	37	2.800	2.740
[11:15:39] 	2.760	-0.010	-0.4	133	2.750	2.760	52	2.800	2.740
[11:16:42] 	2.750	-0.020	-0.7	121	2.750	2.760	57	2.800	2.740
[11:18:06] 	2.760	-0.010	-0.4	125	2.750	2.760	16	2.800	2.740
[11:19:04] 	2.760	-0.010	-0.4	121	2.750	2.760	34	2.800	2.740
[11:20:07] 	2.760	-0.010	-0.4	44	2.750	2.760	11	2.800	2.740
[11:21:15] 	2.760	-0.010	-0.4	66	2.750	2.760	67	2.800	2.740
[11:23:30] 	2.760	-0.010	-0.4	57	2.750	2.760	68	2.800	2.740
[11:24:38] 	2.760	-0.010	-0.4	56	2.750	2.760	87	2.800	2.740
[11:26:49] 	2.760	-0.010	-0.4	62	2.750	2.760	87	2.800	2.740
[11:28:38] 	2.760	-0.010	-0.4	62	2.750	2.760	88	2.800	2.740
[11:29:47] 	2.760	-0.010	-0.4	62	2.750	2.760	76	2.800	2.740
[11:30:54] 	2.760	-0.010	-0.4	62	2.750	2.760	89	2.800	2.740
[11:32:02] 	2.760	-0.010	-0.4	107	2.750	2.760	89	2.800	2.740
[11:33:12] 	2.750	-0.020	-0.7	61	2.750	2.760	89	2.800	2.740
[11:34:25] 	2.760	-0.010	-0.4	185	2.750	2.760	80	2.800	2.740
[11:35:28] 	2.760	-0.010	-0.4	185	2.750	2.760	103	2.800	2.740
[11:36:30] 	2.760	-0.010	-0.4	140	2.750	2.760	121	2.800	2.740
[11:37:38] 	2.760	-0.010	-0.4	136	2.750	2.760	119	2.800	2.740
[11:38:56] 	2.760	-0.010	-0.4	131	2.750	2.760	116	2.800	2.740
[11:42:31] 	2.760	-0.010	-0.4	131	2.750	2.760	126	2.800	2.740
[11:43:33] 	2.760	-0.010	-0.4	131	2.750	2.760	129	2.800	2.740
[11:44:36] 	2.760	-0.010	-0.4	131	2.750	2.760	130	2.800	2.740
[11:45:39] 	2.760	-0.010	-0.4	131	2.750	2.760	132	2.800	2.740
[11:46:42] 	2.760	-0.010	-0.4	131	2.750	2.760	160	2.800	2.740
[11:47:44] 	2.760	-0.010	-0.4	131	2.750	2.760	168	2.800	2.740
[11:48:52] 	2.760	-0.010	-0.4	131	2.750	2.760	170	2.800	2.740
[11:49:55] 	2.760	-0.010	-0.4	149	2.750	2.760	172	2.800	2.740
[11:51:39] 	2.760	-0.010	-0.4	149	2.750	2.760	179	2.800	2.740
[11:52:41] 	2.760	-0.010	-0.4	161	2.750	2.760	195	2.800	2.740
[11:54:05] 	2.760	-0.010	-0.4	161	2.750	2.760	196	2.800	2.740
[11:55:07] 	2.760	-0.010	-0.4	159	2.750	2.760	195	2.800	2.740
[11:56:15] 	2.760	-0.010	-0.4	176	2.750	2.760	213	2.800	2.740
[11:57:23] 	2.760	-0.010	-0.4	96	2.750	2.760	30	2.800	2.740
[11:58:26] 	2.760	-0.010	-0.4	96	2.750	2.760	71	2.800	2.740
[11:59:34] 	2.760	-0.010	-0.4	96	2.750	2.760	72	2.800	2.740
[12:00:47] 	2.750	-0.020	-0.7	93	2.750	2.760	71	2.800	2.740
[12:03:03] 	2.750	-0.020	-0.7	88	2.750	2.760	70	2.800	2.740
[12:04:16] 	2.760	-0.010	-0.4	88	2.750	2.760	69	2.800	2.740
[12:05:24] 	2.760	-0.010	-0.4	88	2.750	2.760	69	2.800	2.740
[12:06:27] 	2.760	-0.010	-0.4	88	2.750	2.760	3	2.800	2.740
[12:07:40] 	2.760	-0.010	-0.4	46	2.760	2.770	74	2.800	2.740
[12:08:42] 	2.770	-	-	35	2.760	2.770	73	2.800	2.740
[12:09:50] 	2.770	-	-	35	2.760	2.770	72	2.800	2.740
[12:10:53] 	2.760	-0.010	-0.4	88	2.750	2.760	20	2.800	2.740
