Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[10:02:24] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:41:46] 	4.040	-0.100	-2.4	151	4.030	4.040	95	4.110	4.020
[10:42:33] 	4.030	-0.110	-2.7	141	4.020	4.030	147	4.110	4.020
[10:43:06] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:43:24] 	4.030	-0.110	-2.7	141	4.020	4.030	147	4.110	4.020
[10:43:47] 	4.020	-0.120	-2.9	176	4.020	4.030	150	4.110	4.020
[10:44:32] 	4.020	-0.120	-2.9	173	4.020	4.030	149	4.110	4.020
[10:45:18] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:45:52] 	4.020	-0.120	-2.9	135	4.020	4.030	149	4.110	4.020
[10:46:56] 	4.020	-0.120	-2.9	127	4.020	4.030	154	4.110	4.020
[10:48:03] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:48:34] 	4.020	-0.120	-2.9	117	4.020	4.030	149	4.110	4.020
[10:49:32] 	4.020	-0.120	-2.9	164	4.020	4.030	144	4.110	4.020
[10:50:37] 	4.020	-0.120	-2.9	159	4.020	4.030	148	4.110	4.020
[10:51:41] 	4.020	-0.120	-2.9	159	4.020	4.030	166	4.110	4.020
[10:52:54] 	4.020	-0.120	-2.9	159	4.020	4.030	182	4.110	4.020
[10:54:02] 	4.020	-0.120	-2.9	128	4.010	4.020	21	4.110	4.020
[10:55:07] 	4.020	-0.120	-2.9	88	4.020	4.030	108	4.110	4.020
[10:56:10] 	4.030	-0.110	-2.7	134	4.020	4.030	55	4.110	4.020
[10:57:32] 	4.030	-0.110	-2.7	144	4.020	4.030	78	4.110	4.020
[10:58:35] 	4.030	-0.110	-2.7	147	4.020	4.030	65	4.110	4.020
[10:59:37] 	4.030	-0.110	-2.7	147	4.020	4.030	50	4.110	4.020
[11:00:46] 	4.030	-0.110	-2.7	150	4.020	4.030	44	4.110	4.020
[16:12:33] 	3.980	-0.160	-3.9	316	3.980	3.990	22	4.110	3.980
[16:13:36] 	3.980	-0.160	-3.9	321	3.980	3.990	186	4.110	3.980
[16:14:39] 	3.980	-0.160	-3.9	93	3.970	3.980	97	4.110	3.980
[16:15:47] 	3.970	-0.170	-4.1	9	3.970	3.980	85	4.110	3.970
[16:17:16] 	3.970	-0.170	-4.1	17	3.970	3.980	104	4.110	3.970
[16:18:20] 	3.970	-0.170	-4.1	36	3.970	3.980	147	4.110	3.970
[16:19:58] 	3.970	-0.170	-4.1	26	3.970	3.980	40	4.110	3.970
[16:21:01] 	3.970	-0.170	-4.1	111	3.960	3.970	2	4.110	3.960
