Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[10:14:52] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:16:31] 	5.130	+0.040	+0.8	78	5.120	5.130	4	5.180	5.090
[10:17:44] 	5.140	+0.050	+1.0	42	5.130	5.140	30	5.180	5.090
[10:18:46] 	5.140	+0.050	+1.0	49	5.130	5.140	33	5.180	5.090
[10:22:08] 	5.140	+0.050	+1.0	28	5.130	5.140	43	5.180	5.090
[10:23:49] 	5.130	+0.040	+0.8	56	5.120	5.130	33	5.180	5.090
[10:25:58] 	5.130	+0.040	+0.8	51	5.120	5.130	44	5.180	5.090
[10:27:01] 	5.130	+0.040	+0.8	49	5.120	5.130	78	5.180	5.090
[10:28:56] 	5.130	+0.040	+0.8	57	5.120	5.130	47	5.180	5.090
[10:30:31] 	5.130	+0.040	+0.8	80	5.120	5.130	53	5.180	5.090
[10:31:39] 	5.130	+0.040	+0.8	74	5.120	5.130	54	5.180	5.090
[10:32:46] 	5.120	+0.030	+0.6	61	5.120	5.130	57	5.180	5.090
[10:33:38] 	5.130	+0.040	+0.8	61	5.120	5.130	61	5.180	5.090
[10:35:06] 	5.130	+0.040	+0.8	61	5.120	5.130	67	5.180	5.090
[10:36:08] 	5.120	+0.030	+0.6	50	5.120	5.130	62	5.180	5.090
[10:37:18] 	5.120	+0.030	+0.6	49	5.120	5.130	26	5.180	5.090
[10:38:52] 	5.120	+0.030	+0.6	49	5.120	5.130	30	5.180	5.090
[10:40:31] 	5.120	+0.030	+0.6	41	5.120	5.130	32	5.180	5.090
[10:41:41] 	5.120	+0.030	+0.6	41	5.120	5.130	33	5.180	5.090
[10:42:44] 	5.120	+0.030	+0.6	50	5.120	5.130	33	5.180	5.090
[10:44:14] 	5.120	+0.030	+0.6	50	5.120	5.130	70	5.180	5.090
[10:46:00] 	5.140	+0.050	+1.0	37	5.130	5.140	62	5.180	5.090
[10:47:47] 	5.140	+0.050	+1.0	45	5.130	5.140	62	5.180	5.090
[10:49:11] 	5.140	+0.050	+1.0	44	5.130	5.140	45	5.180	5.090
[10:50:17] 	5.140	+0.050	+1.0	36	5.130	5.140	72	5.180	5.090
[10:51:20] 	5.130	+0.040	+0.8	35	5.130	5.140	37	5.180	5.090
[10:52:44] 	5.140	+0.050	+1.0	51	5.130	5.140	122	5.180	5.090
[10:53:54] 	5.130	+0.040	+0.8	39	5.130	5.140	85	5.180	5.090
[10:55:17] 	5.140	+0.050	+1.0	42	5.130	5.140	113	5.180	5.090
[10:56:20] 	5.140	+0.050	+1.0	42	5.130	5.140	112	5.180	5.090
[10:57:46] 	5.150	+0.060	+1.2	11	5.140	5.150	103	5.180	5.090
[10:59:03] 	5.140	+0.050	+1.0	43	5.130	5.140	19	5.180	5.090
[10:59:42] 	5.150	+0.060	+1.2	3	5.140	5.150	91	5.180	5.090
[11:00:45] 	5.140	+0.050	+1.0	21	5.140	5.150	91	5.180	5.090
[11:01:46] 	5.140	+0.050	+1.0	46	5.140	5.150	98	5.180	5.090
[11:02:44] 	5.140	+0.050	+1.0	55	5.140	5.150	99	5.180	5.090
[11:03:46] 	5.140	+0.050	+1.0	52	5.140	5.150	89	5.180	5.090
[11:04:56] 	5.150	+0.060	+1.2	51	5.140	5.150	92	5.180	5.090
[11:05:52] 	5.150	+0.060	+1.2	49	5.140	5.150	90	5.180	5.090
[11:06:54] 	5.150	+0.060	+1.2	49	5.140	5.150	100	5.180	5.090
[11:08:22] 	5.140	+0.050	+1.0	37	5.140	5.150	94	5.180	5.090
[11:08:53] 	5.150	+0.060	+1.2	32	5.140	5.150	100	5.180	5.090
[11:09:50] 	5.140	+0.050	+1.0	31	5.140	5.150	123	5.180	5.090
[11:11:08] 	5.140	+0.050	+1.0	28	5.140	5.150	125	5.180	5.090
[11:12:10] 	5.140	+0.050	+1.0	11	5.140	5.150	134	5.180	5.090
[11:13:47] 	5.150	+0.060	+1.2	40	5.140	5.150	140	5.180	5.090
[11:14:50] 	5.150	+0.060	+1.2	41	5.140	5.150	141	5.180	5.090
