Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[09:45:00] 	2.820	-	-	49	2.790	2.820	2	2.820	2.820
[09:59:42] 	2.820	-	-	8	2.790	2.820	2	2.820	2.820
[10:10:40] 	2.820	-	-	11	2.790	2.820	2	2.820	2.820
[10:20:38] 	2.820	-	-	11	2.790	2.860	22	2.820	2.820
[10:58:38] 	2.820	-	-	13	2.790	2.860	22	2.820	2.820
[10:59:39] 	2.820	-	-	11	2.790	2.860	22	2.820	2.820
[11:00:39] 	2.820	-	-	2	2.800	2.860	22	2.820	2.820
[14:17:17] 	2.810	-0.010	-0.4	8	2.800	2.820	1	2.820	2.800
[14:27:31] 	2.800	-0.020	-0.7	16	2.790	2.820	1	2.820	2.800
[14:31:29] 	2.800	-0.020	-0.7	18	2.790	2.820	1	2.820	2.800
[14:34:36] 	2.800	-0.020	-0.7	4	2.800	2.820	1	2.820	2.800
[15:32:25] 	2.800	-0.020	-0.7	6	2.800	2.820	1	2.820	2.800
[15:55:38] 	2.800	-0.020	-0.7	18	2.790	2.800	4	2.820	2.800
[16:02:30] 	2.800	-0.020	-0.7	18	2.790	2.820	1	2.820	2.800
[16:03:38] 	2.800	-0.020	-0.7	1	2.800	2.820	1	2.820	2.800
[16:38:45] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[16:42:59] 	2.800	-0.020	-0.7	1	2.800	2.820	1	2.820	2.800
[16:43:01] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[16:43:19] 	2.800	-0.020	-0.7	1	2.800	2.820	1	2.820	2.800
[16:51:49] 	2.800	-0.020	-0.7	18	2.790	2.820	1	2.820	2.800
[16:57:26] 	2.800	-0.020	-0.7	18	2.790	2.810	22	2.820	2.800
[16:58:25] 	2.800	-0.020	-0.7	18	2.790	2.820	3	2.820	2.800
[16:59:37] 	2.800	-0.020	-0.7	18	2.790	2.820	28	2.820	2.800
[17:01:28] 	2.800	-0.020	-0.7	19	2.790	2.820	28	2.820	2.800
