Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[09:43:43] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[09:45:45] 	2.750	-0.050	-1.8	6	2.740	2.770	22	2.780	2.750
[09:48:29] 	2.770	-0.030	-1.1	6	2.740	2.770	19	2.780	2.750
[09:51:37] 	2.770	-0.030	-1.1	8	2.740	2.770	18	2.780	2.750
[09:53:00] 	2.770	-0.030	-1.1	8	2.740	2.770	18	2.780	2.750
[09:54:51] 	2.770	-0.030	-1.1	8	2.740	2.770	18	2.780	2.750
[09:57:28] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[09:57:59] 	2.770	-0.030	-1.1	14	2.740	2.770	18	2.780	2.750
[09:58:37] 	2.770	-0.030	-1.1	9	2.740	2.770	18	2.780	2.750
[09:59:34] 	2.770	-0.030	-1.1	14	2.740	2.770	18	2.780	2.750
[10:04:30] 	2.770	-0.030	-1.1	14	2.740	2.750	5	2.780	2.750
[10:06:40] 	2.750	-0.050	-1.8	14	2.740	2.750	3	2.780	2.750
[10:07:34] 	2.750	-0.050	-1.8	12	2.740	2.750	3	2.780	2.750
[10:09:39] 	2.750	-0.050	-1.8	12	2.740	2.750	5	2.780	2.750
[10:11:47] 	2.750	-0.050	-1.8	12	2.740	2.750	4	2.780	2.750
[10:12:24] 	2.750	-0.050	-1.8	1	2.750	2.770	18	2.780	2.750
[10:13:27] 	2.750	-0.050	-1.8	4	2.750	2.770	18	2.780	2.750
[10:16:31] 	2.750	-0.050	-1.8	13	2.740	2.750	5	2.780	2.750
[10:20:31] 	2.750	-0.050	-1.8	17	2.740	2.750	5	2.780	2.750
[10:23:30] 	2.750	-0.050	-1.8	17	2.740	2.750	4	2.780	2.750
[10:24:37] 	2.750	-0.050	-1.8	17	2.740	2.750	2	2.780	2.750
[10:32:36] 	2.750	-0.050	-1.8	17	2.740	2.750	4	2.780	2.750
[10:33:31] 	2.750	-0.050	-1.8	17	2.740	2.750	2	2.780	2.750
