Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[09:26:49] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[09:27:21] 	3.100	-0.050	-1.6	14	3.100	3.140	6	3.120	3.100
[09:27:51] 	3.100	-0.050	-1.6	14	3.100	3.140	6	3.120	3.100
[09:28:22] 	3.100	-0.050	-1.6	14	3.100	3.140	6	3.120	3.100
[09:28:52] 	3.100	-0.050	-1.6	14	3.100	3.140	6	3.120	3.100
[09:29:22] 	3.100	-0.050	-1.6	20	3.100	3.140	6	3.120	3.100
[09:29:53] 	3.100	-0.050	-1.6	20	3.100	3.140	6	3.120	3.100
[09:30:23] 	3.100	-0.050	-1.6	20	3.100	3.140	6	3.120	3.100
[09:30:54] 	3.100	-0.050	-1.6	20	3.100	3.140	6	3.120	3.100
[09:31:24] 	3.100	-0.050	-1.6	20	3.100	3.140	6	3.120	3.100
[09:31:54] 	3.100	-0.050	-1.6	20	3.100	3.140	6	3.120	3.100
[09:32:25] 	3.100	-0.050	-1.6	20	3.100	3.140	6	3.120	3.100
[09:32:55] 	3.100	-0.050	-1.6	20	3.100	3.140	6	3.120	3.100
[09:33:25] 	3.100	-0.050	-1.6	20	3.100	3.140	6	3.120	3.100
[09:33:56] 	3.100	-0.050	-1.6	20	3.100	3.140	6	3.120	3.100
[09:34:27] 	3.100	-0.050	-1.6	20	3.100	3.140	6	3.120	3.100
[09:34:57] 	3.100	-0.050	-1.6	20	3.100	3.140	6	3.120	3.100
[09:35:27] 	3.100	-0.050	-1.6	20	3.100	3.140	6	3.120	3.100
[09:35:58] 	3.100	-0.050	-1.6	20	3.100	3.140	6	3.120	3.100
[09:36:28] 	3.100	-0.050	-1.6	20	3.100	3.140	6	3.120	3.100
[09:36:58] 	3.100	-0.050	-1.6	20	3.100	3.140	6	3.120	3.100
[09:37:29] 	3.100	-0.050	-1.6	20	3.100	3.140	6	3.120	3.100
[09:38:00] 	3.100	-0.050	-1.6	20	3.100	3.140	6	3.120	3.100
