Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[09:35:22] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[09:35:54] 	3.100	-	-	5	3.100	3.140	15	3.100	3.100
[09:46:24] 	3.100	-	-	5	3.100	3.140	15	3.100	3.100
[09:53:20] 	3.100	-	-	5	3.100	3.130	9	3.100	3.100
[10:00:56] 	3.100	-	-	4	3.100	3.130	9	3.100	3.100
[10:07:53] 	3.100	-	-	4	3.100	3.140	15	3.100	3.100
[10:09:47] 	3.100	-	-	5	3.110	3.140	15	3.100	3.100
[10:36:24] 	3.100	-	-	5	3.110	3.140	6	3.100	3.100
[10:47:49] 	3.100	-	-	33	3.110	3.140	6	3.100	3.100
[10:50:21] 	3.100	-	-	5	3.110	3.140	6	3.100	3.100
[10:56:42] 	3.100	-	-	25	3.110	3.140	6	3.100	3.100
[11:04:54] 	3.100	-	-	5	3.110	3.140	6	3.100	3.100
[11:05:33] 	3.100	-	-	29	3.110	3.140	6	3.100	3.100
[11:16:56] 	3.100	-	-	5	3.110	3.140	6	3.100	3.100
[11:31:28] 	3.110	+0.010	+0.3	3	3.110	3.140	6	3.110	3.100
[13:50:18] 	3.110	+0.010	+0.3	1	3.140	3.140	6	3.110	3.100
[13:59:45] 	3.140	+0.040	+1.3	5	3.120	3.140	5	3.140	3.100
[14:38:36] 	3.140	+0.040	+1.3	5	3.120	3.130	9	3.140	3.100
[14:39:07] 	3.140	+0.040	+1.3	5	3.120	3.130	9	3.140	3.100
[14:50:16] 	3.140	+0.040	+1.3	5	3.120	3.130	9	3.140	3.100
[14:58:17] 	3.140	+0.040	+1.3	5	3.120	3.130	9	3.140	3.100
[15:25:00] 	3.120	+0.020	+0.6	5	3.120	3.130	9	3.140	3.100
[15:26:15] 	3.120	+0.020	+0.6	5	3.120	3.140	5	3.140	3.100
[15:30:55] 	3.120	+0.020	+0.6	5	3.120	3.130	9	3.140	3.100
[15:32:49] 	3.120	+0.020	+0.6	5	3.120	3.130	9	3.140	3.100
[15:33:44] 	3.120	+0.020	+0.6	5	3.120	3.130	9	3.140	3.100
[15:35:03] 	3.120	+0.020	+0.6	5	3.120	3.130	9	3.140	3.100
[15:35:53] 	3.120	+0.020	+0.6	5	3.120	3.130	9	3.140	3.100
[15:42:13] 	3.120	+0.020	+0.6	5	3.120	3.140	5	3.140	3.100
[15:48:32] 	3.120	+0.020	+0.6	5	3.120	3.130	9	3.140	3.100
[15:51:03] 	3.120	+0.020	+0.6	5	3.120	3.140	5	3.140	3.100
[15:52:19] 	3.120	+0.020	+0.6	5	3.120	3.130	9	3.140	3.100
[15:53:15] 	3.120	+0.020	+0.6	5	3.120	3.130	9	3.140	3.100
[15:53:45] 	3.120	+0.020	+0.6	5	3.120	3.130	9	3.140	3.100
[15:54:03] 	3.120	+0.020	+0.6	5	3.120	3.130	9	3.140	3.100
[15:55:51] 	3.120	+0.020	+0.6	5	3.120	3.130	9	3.140	3.100
[16:22:23] 	3.120	+0.020	+0.6	8	3.120	3.130	9	3.140	3.100
[16:32:30] 	3.130	+0.030	+1.0	8	3.120	3.130	7	3.140	3.100
[16:36:17] 	3.130	+0.030	+1.0	8	3.120	3.130	9	3.140	3.100
[16:51:28] 	3.130	+0.030	+1.0	8	3.120	3.130	8	3.140	3.100
[17:01:35] 	3.130	+0.030	+1.0	8	3.120	3.140	5	3.140	3.100
