Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[07:15:12] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[07:15:28] 	8.760	+0.250	+2.9	45	8.780	8.810	55	8.760	8.600
[09:06:11] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[14:53:03] 	9.040	+0.280	+3.2	45	9.050	9.080	55	9.040	8.800
[14:53:12] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[14:54:06] 	9.040	+0.280	+3.2	45	9.050	9.080	55	9.040	8.800
[14:55:29] 	9.040	+0.280	+3.2	45	9.040	9.070	55	9.040	8.800
[14:57:07] 	9.040	+0.280	+3.2	45	9.030	9.060	55	9.040	8.800
[15:01:23] 	9.040	+0.280	+3.2	45	9.020	9.050	55	9.040	8.800
[15:02:55] 	9.040	+0.280	+3.2	45	9.000	9.030	55	9.040	8.800
[15:04:04] 	9.040	+0.280	+3.2	60	9.010	9.060	60	9.040	8.800
[15:05:14] 	9.040	+0.280	+3.2	45	9.030	9.060	55	9.040	8.800
[15:06:25] 	9.040	+0.280	+3.2	45	9.020	9.050	55	9.040	8.800
[15:07:44] 	9.040	+0.280	+3.2	45	9.010	9.040	55	9.040	8.800
[15:09:16] 	9.040	+0.280	+3.2	45	8.990	9.030	60	9.040	8.800
[15:10:24] 	9.040	+0.280	+3.2	45	8.980	9.010	55	9.040	8.800
[15:12:45] 	9.040	+0.280	+3.2	60	8.950	9.000	60	9.040	8.800
[15:13:47] 	9.040	+0.280	+3.2	45	8.960	8.990	55	9.040	8.800
[15:15:16] 	9.040	+0.280	+3.2	45	8.970	9.000	55	9.040	8.800
[15:17:42] 	9.040	+0.280	+3.2	45	8.960	8.990	55	9.040	8.800
[15:20:19] 	9.040	+0.280	+3.2	45	8.970	9.000	55	9.040	8.800
[15:21:31] 	9.040	+0.280	+3.2	45	8.960	8.990	55	9.040	8.800
[15:22:05] 	9.040	+0.280	+3.2	60	8.980	9.030	60	9.040	8.800
[15:22:17] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[15:22:35] 	9.040	+0.280	+3.2	60	8.980	9.030	60	9.040	8.800
[15:23:18] 	9.040	+0.280	+3.2	60	8.960	9.010	60	9.040	8.800
[15:24:16] 	9.040	+0.280	+3.2	60	8.970	9.020	60	9.040	8.800
[15:26:31] 	9.040	+0.280	+3.2	60	8.980	9.030	60	9.040	8.800
[15:27:04] 	9.040	+0.280	+3.2	45	8.980	9.010	55	9.040	8.800
[15:29:47] 	9.040	+0.280	+3.2	45	8.990	9.020	55	9.040	8.800
[15:32:09] 	9.040	+0.280	+3.2	45	9.000	9.030	55	9.040	8.800
[15:33:30] 	9.040	+0.280	+3.2	45	8.990	9.030	60	9.040	8.800
[15:34:22] 	9.040	+0.280	+3.2	45	8.990	9.020	55	9.040	8.800
[15:35:28] 	9.040	+0.280	+3.2	45	8.980	9.010	55	9.040	8.800
[15:36:32] 	9.040	+0.280	+3.2	45	8.990	9.020	55	9.040	8.800
[15:38:00] 	9.040	+0.280	+3.2	45	8.970	9.000	55	9.040	8.800
[15:39:07] 	9.040	+0.280	+3.2	45	8.980	9.010	55	9.040	8.800
[15:42:32] 	9.040	+0.280	+3.2	45	8.970	9.000	55	9.040	8.800
[15:43:42] 	9.040	+0.280	+3.2	45	8.980	9.010	55	9.040	8.800
[15:44:46] 	9.040	+0.280	+3.2	45	8.970	9.000	55	9.040	8.800
[15:47:21] 	9.040	+0.280	+3.2	45	8.980	9.010	55	9.040	8.800
[15:48:27] 	9.040	+0.280	+3.2	45	8.990	9.020	55	9.040	8.800
[15:49:34] 	9.040	+0.280	+3.2	45	9.020	9.050	55	9.040	8.800
[15:54:15] 	9.040	+0.280	+3.2	45	9.030	9.060	55	9.040	8.800
[15:55:35] 	9.040	+0.280	+3.2	45	9.020	9.050	55	9.040	8.800
[15:57:46] 	9.040	+0.280	+3.2	45	9.010	9.040	55	9.040	8.800
[16:00:03] 	9.040	+0.280	+3.2	45	9.000	9.270	-	9.040	8.800
[16:01:26] 	9.040	+0.280	+3.2	30	8.790	9.020	55	9.040	8.800
[16:02:55] 	9.040	+0.280	+3.2	45	8.970	9.000	55	9.040	8.800
[16:04:01] 	9.040	+0.280	+3.2	45	8.950	8.980	55	9.040	8.800
[16:06:07] 	9.040	+0.280	+3.2	45	8.940	8.970	55	9.040	8.800
[16:07:21] 	9.040	+0.280	+3.2	45	8.950	8.980	55	9.040	8.800
[16:09:42] 	9.040	+0.280	+3.2	45	8.930	8.960	55	9.040	8.800
[16:11:19] 	9.040	+0.280	+3.2	45	8.920	8.950	55	9.040	8.800
