Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[09:42:01] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[09:43:19] 	-	-	-	30	8.790	8.970	25	-	-
[09:44:37] 	-	-	-	30	8.790	8.960	25	-	-
[09:46:58] 	-	-	-	20	8.790	8.970	25	-	-
[09:51:11] 	-	-	-	20	8.780	8.960	25	-	-
[09:54:54] 	-	-	-	20	8.810	8.990	25	-	-
[09:56:08] 	-	-	-	20	8.800	8.980	25	-	-
[09:57:17] 	-	-	-	20	8.780	8.960	25	-	-
[10:03:29] 	-	-	-	20	8.790	8.970	25	-	-
[10:04:52] 	-	-	-	20	8.780	8.960	25	-	-
[10:11:42] 	-	-	-	20	8.770	8.950	25	-	-
[10:12:45] 	-	-	-	20	8.780	8.960	25	-	-
[10:16:52] 	-	-	-	20	8.770	8.950	25	-	-
[10:23:29] 	-	-	-	20	8.780	8.960	25	-	-
[10:29:15] 	-	-	-	-	-	-	-	-	-
[10:30:18] 	-	-	-	20	8.790	8.970	25	-	-
[10:31:41] 	-	-	-	15	8.840	8.970	25	-	-
[10:50:24] 	-	-	-	15	8.840	8.920	15	-	-
[10:58:01] 	-	-	-	15	8.850	8.930	15	-	-
[11:00:57] 	-	-	-	15	8.840	8.920	15	-	-
[11:06:10] 	-	-	-	15	8.810	8.890	15	-	-
[11:19:00] 	-	-	-	15	8.820	8.900	15	-	-
[11:20:09] 	-	-	-	15	8.810	8.890	15	-	-
[11:32:12] 	-	-	-	15	8.820	8.900	15	-	-
[11:33:21] 	-	-	-	20	8.760	8.940	25	-	-
[11:35:32] 	-	-	-	15	8.810	8.890	15	-	-
[11:36:42] 	-	-	-	15	8.800	8.880	15	-	-
[11:37:46] 	-	-	-	15	8.810	8.890	15	-	-
[11:49:51] 	-	-	-	15	8.810	8.900	15	-	-
[11:50:55] 	-	-	-	15	8.820	8.900	15	-	-
[11:51:59] 	-	-	-	15	8.810	8.890	15	-	-
[11:53:18] 	-	-	-	15	8.820	8.900	15	-	-
[11:55:26] 	-	-	-	15	8.810	8.890	15	-	-
[11:56:41] 	-	-	-	15	8.820	8.900	15	-	-
[11:57:55] 	-	-	-	15	8.810	8.890	15	-	-
[12:01:12] 	-	-	-	15	8.820	8.900	15	-	-
[12:10:06] 	-	-	-	15	8.810	8.890	15	-	-
[12:12:13] 	8.890	+0.070	+0.8	15	8.810	8.890	15	8.890	8.890
[12:13:17] 	8.890	+0.070	+0.8	15	8.800	8.880	15	8.890	8.890
[12:14:36] 	8.890	+0.070	+0.8	15	8.790	8.870	15	8.890	8.890
[12:15:50] 	8.890	+0.070	+0.8	15	8.800	8.880	15	8.890	8.890
[12:18:14] 	8.890	+0.070	+0.8	15	8.820	8.900	15	8.890	8.890
[12:25:07] 	8.890	+0.070	+0.8	-	-	-	-	8.890	8.890
[12:26:11] 	8.890	+0.070	+0.8	80	8.760	8.820	80	8.890	8.890
[12:27:09] 	8.890	+0.070	+0.8	60	8.780	8.820	60	8.890	8.890
[12:28:11] 	8.890	+0.070	+0.8	45	8.810	8.830	55	8.890	8.890
[12:31:41] 	8.890	+0.070	+0.8	80	8.790	8.850	80	8.890	8.890
[12:32:45] 	8.890	+0.070	+0.8	45	8.840	8.860	55	8.890	8.890
[12:33:59] 	8.890	+0.070	+0.8	45	8.820	8.840	55	8.890	8.890
[12:34:30] 	8.890	+0.070	+0.8	45	8.810	8.830	55	8.890	8.890
[12:36:04] 	8.890	+0.070	+0.8	45	8.820	8.840	55	8.890	8.890
[12:38:33] 	8.890	+0.070	+0.8	45	8.800	8.820	55	8.890	8.890
[12:39:37] 	8.890	+0.070	+0.8	45	8.810	8.830	55	8.890	8.890
[12:41:52] 	8.890	+0.070	+0.8	45	8.820	8.840	55	8.890	8.890
[12:43:01] 	8.890	+0.070	+0.8	45	8.810	8.830	55	8.890	8.890
